stock,89年1-12月,稅後純益,89年1-12月,增減,期末股本,稅後純益,89年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,89年1-12月,增減,營業利益,89年1-12月,營業外
2829,149108,-10138885,167402,,15703730,-6.46,0.11,3.9689,3.0287,2.02,2.01,2829,大安銀,13381488,12979895,3.09,-13715097,400324,-104527
2830,-828544,2902926,5189907,-44.07,22306729,1.3,2.59,20.5345,6.9535,4.8,4.79,2830,台北銀,33704674,53433267,-36.92,4446990,7505954,-804500
2831,21346,-680035,108703,,15171392,-0.45,0.07,10.2268,7.2212,2.95,2.93,2831,中華銀,13340976,14709135,-9.3,-765815,88887,9864
2832,-112823,226489,238820,-5.16,2431809,0.93,1.16,14.804,33.0306,2.6,2.6,2832,台灣保,8372365,8006580,4.57,409449,432938,-101782
2833,-70233,1434177,667401,114.89,3220672,4.45,2.27,17.9564,7.1449,28.35,27.83,2833,台壽,33609011,29907241,12.38,1724762,867813,-213801
2834,-1220358,-12207337,2465302,,31809070,-3.84,0.84,12.5795,4.3584,3.69,3.67,2834,臺企銀,50298791,51754727,-2.81,-15388226,4746859,-1245095
2835,14483,1088946,-3605412,,12346083,0.88,-2.88,9.5969,7.6268,9.18,9.17,2835,匯通銀,10516538,8116696,29.57,1175395,-4068790,3987
2836,1135,778945,266281,192.53,4486843,1.74,0.59,23.1493,5.0742,1.15,1.14,2836,高雄銀,12136142,11445383,6.04,986643,351980,23900
2837,-209345,1039715,-3195754,,14009277,0.74,-2.28,10.022,7.1617,5.09,5.08,2837,萬泰銀,14189997,13643434,4.01,1611133,-3753895,-274579
2838,4858,69489,423884,-83.61,14889264,0.05,0.28,11.1099,8.927,6.12,6.02,2838,聯邦銀,13802776,15135017,-8.8,149402,562871,-91341
2839,42432,1551126,1701693,-8.85,19443975,0.8,0.97,11.9941,8.376,3.05,3.04,2839,華信銀,16361322,16095633,1.65,1850518,2214836,165297
2840,-60301,1927965,1419566,35.81,18175000,1.06,0.84,12.5466,8.5768,6.07,6.06,2840,玉山銀,16986778,16122213,5.36,2582131,1810560,4125
2841,-153941,-191511,-2692216,,3000000,-0.64,-8.97,5.1602,2.4978,1.18,1.1,2841,台開,4021334,4738002,-15.13,-81622,-2520493,-108458
2843,4956,677905,-1155681,,12115136,0.56,-0.95,10.7504,8.1483,7.29,7.23,2843,亞太銀,9710388,10805024,-10.13,834631,-1667790,4383
2844,208485,1035248,1915825,-45.96,24886440,0.42,0.8,11.2552,9.1366,2.29,2.26,2844,台新銀,25514333,23926845,6.63,917360,2299462,338051
2845,27729,469130,468969,0.03,15248154,0.31,0.31,11.1644,8.7289,1.52,1.52,2845,遠東銀,12410438,12726652,-2.48,419621,482636,57074
2847,-35632,476793,284433,67.63,16192549,0.29,0.21,11.0677,8.9581,5.56,5.54,2847,大眾銀,13732197,12611915,8.88,886150,420217,-262822
2848,4054,127702,-237092,,1836935,0.7,-1.29,10.8788,30.8336,10.07,10.02,2848,華南保,8097463,8078387,0.24,157651,-203262,3589
2849,40973,86690,38623,124.45,14093384,0.06,0.03,11.0579,8.181,5.37,5.35,2849,安泰銀,12444786,13239443,-6,75272,140366,-25328
2850,7417,216411,203822,6.18,2021670,1.07,1.13,13.0875,26.6874,10.8,10.75,2850,新光產,14448067,12096173,19.44,219706,213694,32023
2851,-209270,261063,408451,-36.08,3000000,0.87,1.36,11.9446,23.27,18.76,18.33,2851,中再保,10593941,12647065,-16.23,369171,723117,-3027
2852,4669,90788,134021,-32.26,2000000,0.45,0.79,9.9256,24.1159,2.21,2.21,2852,第一保,9758349,7787181,25.31,114751,170852,3493
2880,,153251,,,41467994,0.04,,20.7576,99.9655,171.88,0,2880,華南金,154759,,,153251,,0
2881,,536125,,,54649852,0.1,,21.0341,99.7662,2.74,2.74,2881,富邦金,566975,,,536125,,0
2882,,137135,,,58386158,0.02,,12.8192,99.8914,9.08,0,2882,國泰金,137135,,,137135,,0
2883,,130468,,,84634220,0.02,,15.8953,99.4928,0.88,0.88,2883,開發金,130510,,,130510,,-42
29,-709786,4854742,1213688,300,47589314,1.02,0.27,12.0859378220917,49.911727040383,0.835885500423662,0.605800814269682,29,貿易百貨類,121349841,117375753,3.39,3586508,3035067,2256390
2901,3980,19968,13346,49.62,730433,0.27,0.18,10.8482,81.4027,3.7,3.5,2901,欣欣,818554,932639,-12.23,13479,20412,12610
2902,-734984,-432328,-1402937,,2407029,-1.8,-5.83,4.0062,29.3483,0.19,0.03,2902,中信,539618,1594147,-66.15,-241429,-455124,-190899
2903,1683596,9278,1901332,-99.51,10001438,<<<<<,2.05,15.2298,54.6073,1.03,0.9,2903,遠百,16927480,18056170,-6.25,261433,250476,-179987
2904,-142919,-397019,-111406,,1230000,-3.23,-0.91,7.2883,39.647,0.6,0.45,2904,匯僑,924657,2036690,-54.6,-141428,22154,-317925
2905,-492331,2401792,-582967,,4647922,5.17,-1.22,15.9703,62.8558,0.7,0.32,2905,三商行,8418858,7784904,8.14,64069,-143087,2441824
2906,-209699,365260,202194,80.65,3902507,0.94,0.48,11.9956,56.6242,1.76,1.66,2906,高林,9450482,11000931,-14.09,489342,498706,-30453
2908,249063,595784,485558,22.7,2879701,2.07,2.08,14.7389,66.1605,1.76,1.31,2908,特力,12770117,10208381,25.09,555764,315495,145020
2910,-104794,283685,196575,44.31,2087250,1.36,0.94,12.7741,47.5905,2.77,2.51,2910,統領,2522662,2775446,-9.11,361999,399431,-35605
2911,57897,23719,12617,87.99,1085345,0.22,0.12,15.1332,55.0338,0.95,0.18,2911,麗嬰房,1884957,2026038,-6.96,-39305,-42457,64025
2912,192348,1842748,1785644,3.2,6936495,2.66,2.96,14.3873,46.3507,0.88,0.51,2912,統一超,64787924,57282098,13.1,2390722,2242278,7652
2913,-1211943,141855,-1286268,,11681194,0.12,-1.1,7.6996,37.147,0.13,0.07,2913,農林,2304532,3678309,-37.35,-128138,-73217,340128
98,114394,-2098941,-392949,,14348892,-1.46,-0.27,9.25793294701779,36.079826700908,1.02306931615733,0.392065020912773,98,綜合企業類,8403076,10906079,-22.95,-1014721,-746139,-1300391
9801,114394,-2098941,-392949,,14348892,-1.46,-0.27,9.2579,36.0798,1.02,0.39,9801,力霸,8403076,10906079,-22.95,-1014721,-746139,-1300391
99,1965839,8751454,9190732,-4.779575772637044,98397055,0.8894020252943546,0.9184718630355837,13.47965851213738,57.46687436724463,1.173243038560074,0.807021513463388,99,其他類,121600918,118699236,2.444566703024104,8390540,9645158,1987897
9902,-326822,-462126,-374834,,2476000,-1.87,-1.51,5.7659,43.0627,1,0.18,9902,台火,550232,748035,-26.44,-43900,-50906,-408832
9904,1703332,3035865,2301767,31.89,13520921,2.25,1.87,18.5682,72.6902,2.28,2.14,9904,寶成,10418555,11163447,-6.67,560509,798435,2507356
9905,115280,260254,257418,1.1,3080000,0.84,0.84,14.9872,92.1174,7.29,5.7,9905,大華,1578245,1741830,-9.39,143096,220976,173404
9906,-387295,-533107,-427651,,2908385,-1.83,-1.47,3.9581,35.2846,0.46,0.11,9906,興達,1336402,1612458,-17.12,-116796,-30239,-429042
9907,-942544,-392318,391350,,15347009,-0.26,0.26,10.7481,48.2494,0.64,0.28,9907,統一實,12644683,12447892,1.58,854621,1497704,-1151114
9908,120220,252652,130741,93.25,5398000,0.47,0.25,11.7469,61.6998,1.04,0.7,9908,大台北,2668988,2705232,-1.34,30236,66521,268616
9910,498969,929468,676875,37.32,3487777,2.66,2.13,15.6578,68.5645,1.1,1,9910,豐泰,8460593,7846508,7.83,446892,321311,635875
9911,-75070,13746,-362457,,1889896,0.07,-0.96,17.4896,56.3707,0.85,0.61,9911,櫻花,1451457,1900955,-23.65,42969,-139480,-311829
9912,-277646,-118909,-354052,,1512000,-0.79,-2.34,9.28,48.5442,0.85,0.45,9912,偉聯,1794724,1816463,-1.2,-69569,-125232,-59006
9914,94607,-207638,214208,,2118663,-0.98,1.2,14.6351,56.2585,0.95,0.67,9914,美利達,3260186,3739910,-12.83,-37269,125773,-216826
9915,4913,498079,396710,25.55,1433460,3.47,3.53,14.7064,84.0068,3.74,3.26,9915,億豐,5078753,4189422,21.23,711248,524854,-12581
9917,200247,1766625,889340,98.64,4018113,4.4,2.26,18.2018,81.2759,0.84,0.76,9917,中保,4189874,4185198,0.11,1005990,910568,998038
9918,-5613,176227,189284,-6.9,1612212,1.09,1.17,13.2079,73.7203,6.01,5.92,9918,欣天然,1301143,1393000,-6.59,127752,276104,87102
9919,-52396,125898,123502,1.94,1658500,0.76,0.76,13.3614,59.6551,1.45,0.97,9919,康那香,2346725,2363329,-0.7,200258,181483,-28594
9921,655635,543364,790471,-31.26,2613968,2.08,3.48,17.3034,66.6288,1.52,1.15,9921,巨大,5652972,6418859,-11.93,95281,158967,491400
9922,-82845,-490440,-18369,,2873949,-1.71,-0.06,3.8533,30.3637,1.39,0.72,9922,優美,2326505,2931478,-20.64,-143593,65924,-339486
9923,97774,1076,55737,-98.07,993432,0.01,0.56,10.7655,18.217,1,0.18,9923,鼎營,3390191,2732444,24.07,-46535,-44763,47726
9924,-49452,534834,156614,241.5,1622269,3.3,1,16.4224,81.8438,3.11,1.95,9924,福興,2747140,2480046,10.77,365529,266887,237794
9925,82123,402367,518487,-22.4,3115687,1.29,1.97,13.2721,67.487,0.42,0.34,9925,新保,2532069,2544931,-0.51,592412,563624,-47545
9926,-27673,131550,124761,5.44,1138000,1.16,1.18,12.8024,64.3795,1.88,1.49,9926,新海,1247252,1333197,-6.45,153105,202434,22445
9927,-20144,244852,85129,187.62,1127286,2.17,0.79,13.1354,80.4718,3.19,2.08,9927,泰銘,1826789,1783518,2.43,268507,140523,39865
9928,-114827,71682,225964,-68.28,3670719,0.2,0.65,13.4841,45.9435,1.21,0.76,9928,中視,2962720,4204951,-29.54,3475,427355,64473
9929,-13561,115008,159373,-27.84,1391274,0.83,1.55,12.4158,45.0737,0.7,0.38,9929,秋雨印刷,1795799,1484308,20.99,174049,183305,-42977
9930,-23566,189181,159843,18.35,1942918,0.97,1.33,12.21,62.8807,1.07,0.96,9930,中聯資,2040974,1549803,31.69,215046,236162,7468
9931,-15344,37698,66997,-43.73,946764,0.4,0.72,12.2779,48.9725,0.47,0.27,9931,欣高,577533,618073,-6.56,62288,109053,-11707
9933,618923,763880,973174,-21.51,5476000,1.4,2.04,13.3801,55.6275,1.24,0.69,9933,中鼎,10989231,9404541,16.85,819949,609819,124507
9934,28780,306853,177433,72.94,678881,4.52,3.25,16.1691,74.3793,1.67,1.11,9934,成霖,2810677,2009396,39.88,411576,206281,-6711
9935,-16992,36834,78655,-53.17,787500,0.47,1.05,11.9804,61.457,1.59,0.69,9935,慶豐富,2279995,1999325,14.04,116216,94216,-54743
9936,55385,-992478,14051,,1627320,-6.1,0.09,18.025,57.0047,1.1,0.66,9936,欣錩,4318871,3981386,8.48,-275142,-24348,-852126
9937,-29194,249947,141398,76.77,2655222,0.94,0.59,12.2742,58.9599,0.18,0.1,9937,全國,9404128,7329653,28.3,216540,212881,102356
9938,175600,165536,236265,-29.94,902450,1.83,3.03,14.6677,68.6299,1.26,0.71,9938,百和,1363311,1528281,-10.79,123690,142140,97512
9939,-35411,186980,238419,-21.58,987344,1.89,3.02,15.6964,62.9067,1.61,1.1,9939,宏全,1458181,1367334,6.64,248926,274154,-17031
9940,-48622,110217,102053,8,825756,1.33,1.3,12.2824,65.6841,1,0.98,9940,信義,1602824,1832972,-12.56,100552,188610,38241
9941,63312,668112,758422,-11.91,2095000,3.19,4.3,17.2196,23.2394,1.22,1.14,9941,裕融,2314636,2440248,-5.15,887109,925066,13894
9942,-4244,129685,93654,38.47,464380,2.79,2.23,16.3094,74.8528,2.53,1.69,9942,茂順,878560,870813,0.89,145523,128996,19975
