stock,90年1-3月,稅後純益,90年1-3月,增減,期末股本,稅後純益,90年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-3月,增減,營業利益,90年1-3月,營業外
2904,-16653,-14202,-29186,,1230000,-0.12,-0.24,7.1728,39.066,0.61,0.45,2904,匯僑,79443,288029,-72.42,202,-13843,-14757
2905,2295374,139974,2266225,-93.82,4647922,0.3,4.88,14.903,65.1793,0.64,0.35,2905,三商行,1751268,2078973,-15.76,-104607,23843,242976
2906,80056,127323,159840,-20.34,3809607,0.33,0.38,11.8153,56.8338,1.8,1.7,2906,高林,2459735,2415241,1.84,155079,119468,7618
2908,106815,257348,241374,6.62,2921742,0.88,1,15.673,66.111,1.88,1.53,2908,特力,3127708,3074100,1.74,143501,181559,151847
2910,11942,83648,101054,-17.22,2087250,0.4,0.48,6.9517,36.7407,1.73,1.52,2910,統領,638908,689475,-7.33,89595,105068,11923
2911,61604,-12043,63920,,1085345,-0.11,0.62,14.8171,55.5718,0.96,0.26,2911,麗嬰房,555358,652278,-14.86,3334,13623,-10591
2912,81089,390348,319409,22.21,6936495,0.56,0.53,14.95,47.6741,0.86,0.55,2912,統一超,16586282,14812438,11.98,509174,316251,5944
2913,1050009,-166799,1034848,,11681194,-0.14,0.89,7.3558,36.0161,0.11,0.06,2913,農林,560997,637969,-12.07,-54251,-15132,-112548
98,-283963,-518574,-397006,,14348892,-0.36,-0.28,8.94887633135715,35.285252487492,1.08523419121964,0.396894567382023,98,綜合企業類,2056505,2136639,-3.75,-171868,-206043,-357706
9801,-283963,-518574,-397006,,14348892,-0.36,-0.28,8.9489,35.2853,1.09,0.4,9801,力霸,2056505,2136639,-3.75,-171868,-206043,-357706
99,1480764,3447608,3173028,8.65,98315215,0.35,0.34,13.4864521223902,56.6324921665501,1.17418396877586,0.844089788731665,99,其他類,32379252,29154034,11.06,2876070,2138553,1285671
9902,25827,-45801,19396,,2476000,-0.18,0.08,5.2675,41.2474,0.99,0.15,9902,台火,76976,109058,-29.42,-6552,-5172,-39249
9904,922809,1087961,1049381,3.68,13520921,0.8,0.85,17.7185,68.5702,1.38,1.32,9904,寶成,2412981,2431594,-0.77,159363,132572,930598
9905,69535,110124,81395,35.3,3027000,0.36,0.26,15.5908,93.5015,9.46,7.68,9905,大華,390486,335180,16.5,19280,16300,100243
9906,-51241,-60500,-91283,,2908385,-0.21,-0.31,3.7345,34.2068,0.42,0.14,9906,興達,295523,326142,-9.39,-39971,-40131,-20529
9907,-315597,-9815,-164532,,15347009,(<<<<<),-0.11,10.7119,48.2837,0.67,0.34,9907,統一實,3127527,2646402,18.18,250993,156770,-222900
9908,88773,24295,85723,-71.66,5398000,0.04,0.16,11.7861,60.1809,0.78,0.54,9908,大台北,745158,743225,0.26,7951,3950,24344
9910,190433,249228,254402,-2.03,3487777,0.71,0.8,15.9409,71.2311,1.22,1.06,9910,豐泰,2416550,1857032,30.13,186498,75088,115788
9911,-15277,-39665,41974,,1889896,-0.21,0.11,17.136,57.2453,0.8,0.56,9911,櫻花,372484,437939,-14.95,-4974,35869,-45274
9912,-4663,-17297,-20007,,1512000,-0.11,-0.13,9.1833,44.1861,0.89,0.52,9912,偉聯,1009796,237687,324.84,11241,-20850,-31715
9914,52851,92732,73458,26.24,2118663,0.44,0.41,15.1725,59.1836,1.06,0.74,9914,美利達,858352,979682,-12.38,85491,44700,37900
9915,-18662,147138,70803,107.81,1433460,1.03,0.63,15.7232,82.6249,3.32,2.92,9915,億豐,1510706,918297,64.51,240585,118957,-25415
9917,68471,237351,255097,-6.96,4018113,0.59,0.67,17.8106,77.8218,1,0.94,9917,中保,1021298,1033417,-1.17,247935,244802,52758
9918,33737,74160,74608,-0.6,1612212,0.46,0.46,13.5002,73.8838,6.16,6.08,9918,欣天然,405748,385176,5.34,70218,56364,22709
9919,6717,42729,44218,-3.37,1658500,0.26,0.28,13.6307,60.8326,1.48,0.93,9919,康那香,548604,615768,-10.91,57490,52966,36
9921,191965,342699,262553,30.53,2613968,1.31,1.16,18.5805,72.7061,1.74,1.42,9921,巨大,1495576,1686220,-11.31,106976,91088,259102
9922,-25682,-48397,-36017,,2873949,-0.17,-0.13,3.5723,29.4781,1.39,0.68,9922,優美,463681,605818,-23.46,-21603,-21981,-26794
9923,-47898,-23390,-65795,,993432,-0.24,-0.66,8.4089,14.765,0.99,0.16,9923,鼎營,385924,712605,-45.84,262,237,-20769
9924,112806,66407,181150,-63.34,1622269,0.41,1.16,15.4433,80.41,3.1,1.94,9924,福興,574672,644163,-10.79,79002,80370,2769
9925,31321,141551,151565,-6.61,3115687,0.45,0.58,13.5647,67.5177,0.49,0.44,9925,新保,609493,640115,-4.78,144061,152924,31490
9926,27536,27421,55881,-50.93,1138000,0.24,0.53,13.0433,59.6791,0.96,0.74,9926,新海,327001,346573,-5.65,26365,41245,7356
9927,21528,84920,75767,12.08,1127286,0.75,0.71,13.8879,70.7935,1.66,1.21,9927,泰銘,554215,471027,17.66,107851,71806,4360
9928,45975,-63879,34287,,3641879,-0.18,0.1,13.4585,45.9707,1.2,0.74,9928,中視,549304,745160,-26.28,-75738,246,2902
9929,-6243,-10631,10508,,1391274,-0.08,0.11,12.2995,46.2416,0.69,0.38,9929,秋雨印刷,332092,352201,-5.71,431,15470,-15824
9930,2330,55840,49408,13.02,1942918,0.29,0.27,12.4974,56.8427,1.1,1.03,9930,中聯資,617481,429943,43.62,79379,53645,-4706
9931,-4171,9688,35436,-72.66,946764,0.1,0.38,12.3802,49.1455,0.5,0.31,9931,欣高,142656,190841,-25.25,13186,51417,-347
9933,-46668,145490,87208,66.83,5476000,0.27,0.18,13.607,57.567,1.58,0.91,9933,中鼎,2456237,2368263,3.71,133789,158449,47858
9934,-5387,114263,42010,171.99,678881,1.68,0.77,17.8044,71.6145,1.77,1.34,9934,成霖,816111,559931,45.75,128937,59592,6590
9935,-6396,26020,5356,385.81,787500,0.33,0.07,12.3108,46.7614,1.41,0.83,9935,慶豐富,786656,468591,67.88,43564,15268,-8872
9936,51781,160992,114504,40.6,1627320,0.99,0.7,19.0181,55.6034,1.09,0.86,9936,欣錩,2366838,2210727,7.06,143417,76241,56891
9937,38087,129023,56677,127.65,2655222,0.49,0.24,12.7685,57.7607,0.31,0.24,9937,全國,2566428,1842260,39.31,164580,20327,14389
9938,29921,49184,43198,13.86,902450,0.55,0.55,15.2145,68.4894,1.27,0.71,9938,百和,347749,316837,9.76,58125,26701,8605
9939,-584,71372,42240,68.97,987344,0.72,0.54,16.4192,58.7497,1.07,0.72,9939,宏全,405497,309164,31.16,97620,52332,-3845
9940,17063,90085,31441,186.52,825756,1.09,0.4,13.3426,65.6825,1.3,1.22,9940,信義,543006,381073,42.49,110624,25363,7344
9941,4114,148242,193922,-23.56,2095000,0.71,1.1,17.9272,23.4694,1.23,1.11,9941,裕融,607292,594423,2.16,207015,256197,11701
9942,-4347,38068,27096,40.49,464380,0.82,0.65,17.128,74.6901,2.59,1.78,9942,茂順,239154,221500,7.97,42679,39431,6177
