stock,94年1-6月,稅後純益,94年1-6月,增減(%),期末股本,稅後純益,94年1-6月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,94年1-6月,增減(%),營業利益,94年1-6月,營業外
14,-642971,8361971,2527643,230.82,139871307,0.6,0.18,12.3687292041928,43.5746926445147,1.43504172025192,0.333521364944121,14,營造建材類,59168981,57972110,2.06,5449826,3906932,3272515
1436,19753,51623,-7019,,3140000,0.17,-0.02,12.35,97.2272,36.08,8.37,1436,福益,38711,61686,-37.25,-24335,-26769,61953
2501,121624,1100381,115800,850.24,16565158,0.66,0.07,12.6,88.4522,6.75,0.1,2501,國建,2974427,724872,310.34,834469,-9736,248587
2504,8282,464356,510985,-9.13,11809674,0.39,0.43,13.83,72.3336,1.24,0.75,2504,國產,5602533,5360432,4.52,449229,509441,25645
2505,76470,-93361,-9177,,4046000,-0.29,-0.03,9.13,39.0921,1.51,0.1,2505,國揚,105803,775181,-86.35,-91231,-85545,-2287
2506,20122,536927,-384030,,5796856,0.94,-0.67,6.05,19.5602,0.73,0.02,2506,太設,906723,757106,19.76,-212737,-110633,762323
2509,-19981,35140,79283,-55.68,1169883,0.36,0.68,14.52,38.2913,1.44,0.05,2509,全坤興,284486,441888,-35.62,59127,99264,-18760
2511,55497,107073,316157,-66.13,8651260,(<<<<<),(<<<<<),11.62,36.3749,0.89,0.02,2511,太子,1427252,2953923,-51.68,133479,312473,-28630
2514,-230921,49480,-307960,,5026857,0.1,-0.56,13.94,72.9751,1.41,0.33,2514,龍邦,12818,270446,-95.26,-35351,-49788,65657
2515,203825,175762,257303,-31.69,14502168,0.12,0.18,12.48,48.6312,1.58,1.27,2515,中工,5825098,6644530,-12.33,56262,158173,179028
2516,-69275,19857,-45208,,3547450,0.06,-0.13,6.03,32.9595,1.23,0.41,2516,新建,2962346,3065521,-3.37,-341150,30703,361007
2520,-163880,78981,-136130,,4894037,0.16,-0.28,14.06,66.8332,2.35,0.17,2520,冠德,1149444,315974,263.78,101691,27226,-20391
2523,-19311,-523662,-185550,,4716150,-1.36,-0.48,1.4,13.1717,1.05,0.39,2523,德寶,2171232,3573901,-39.25,-335243,-184872,-168897
2524,-46028,402495,397626,1.22,2237602,1.8,1.78,16.55,33.4466,1.38,0.04,2524,京城,1511358,1711264,-11.68,403609,478140,2979
2526,166038,2100249,442473,374.66,8595721,2.52,0.54,20.83,54.0866,1.18,0.26,2526,大陸,4328761,7005348,-38.21,479915,449602,1814016
2527,-41955,256615,176845,45.11,2703060,0.99,0.68,17.08,61.416,1.17,0.24,2527,宏璟,1360640,1410752,-3.55,202213,219623,54402
2528,-48097,9563,-81872,,1600000,0.09,-1.35,2.45,16.1359,0.98,0.01,2528,皇普,56524,24326,132.36,-83379,-33775,25664
2530,-438144,74147,-399586,,3095711,0.24,-1.31,8.96,29.0641,0.99,0.03,2530,華建,104495,112248,-6.91,33184,37930,40940
2534,89350,1404264,89309,+++++,5561591,2.52,0.16,17.73,57.1661,1.96,0.05,2534,宏盛,7011318,657261,966.75,1479130,-1970,-103134
2535,41695,116569,64687,80.2,2925621,0.58,0.3,16.04,45.4275,1.39,0.55,2535,達欣工,5105318,3105882,64.38,152106,43299,-3419
2536,44259,299040,404221,-26.02,2827406,1.06,1.43,21.62,50.5704,1.97,0.05,2536,宏普,1441614,1356412,6.28,356807,397137,-31573
2537,-56746,-89225,-66515,,815312,-1.21,-0.73,1.77,40.5906,0.75,0.09,2537,春池,38123,56059,-31.99,-117393,-9760,28282
2538,-149041,147326,-182271,,2754063,0.53,-0.66,13.48,45.6681,1.14,0.1,2538,基泰,380152,318706,19.28,75302,-32889,72124
2539,155548,14513,-229417,,800000,0.22,-4.59,3.19,43.3828,1.62,0.07,2539,櫻建,3164,1135464,-99.72,-6147,-385146,20660
2540,-133671,-206493,-7217,,646000,-3.2,-0.16,0.6,2.3545,0.99,0.77,2540,金尚昌,3369,3955,-14.82,-6989,-8634,-195989
2542,37015,194195,385321,-49.6,3638320,0.55,1.5,13.38,24.1965,1.45,0.11,2542,興富發,908444,1674370,-45.74,154066,359562,30228
2543,-41631,72759,75513,-3.65,1398588,0.6,0.65,12.49,23.2703,1.11,0.34,2543,皇昌,3565864,2464587,44.68,149053,144298,-54952
2545,-39163,252166,459029,-45.07,2012207,1.25,2.51,15.02,18.175,1.15,0.02,2545,皇翔,919423,1770257,-48.06,265803,526653,-3986
2546,-47943,24578,10707,129.55,661063,0.37,0.16,10.77,47.9958,1.45,1.04,2546,根基,390244,1661602,-76.51,23078,76945,18296
2547,-474323,-139988,-215246,,2760432,-0.53,-0.88,10.17,39.0158,0.78,0.09,2547,日勝生,66946,1289326,-94.81,-57216,259077,-80962
2548,12430,736737,723021,1.9,1728844,4.73,5,21.5,31.7414,1.43,0.03,2548,華固,4000545,3879190,3.13,758349,713955,25029
2841,307216,-127960,-268326,,3000000,-0.43,-0.89,8.58,9.7044,3.51,3.04,2841,台開,229233,221542,3.47,-237533,-575651,110867
5515,24872,132619,106054,25.05,1505000,0.88,0.7,14.73,64.6749,1.26,0.66,5515,建國,1177904,1178255,-0.03,97263,117140,68657
5525,8793,101760,42825,137.62,1423513,0.83,0.41,14.96,47.4913,1.3,0.02,5525,順天,803645,278117,188.96,132255,40042,-17601
5531,-10808,29160,63631,-54.17,1866232,0.22,0.78,15.4,27.5041,1.32,0.08,5531,鄉林建設,606217,481060,26.02,43739,78836,-19462
5534,-4842,554325,332377,66.78,1449528,4.75,3.32,22.72,24.285,1.31,0.02,5534,長虹,1694807,1230667,37.71,558401,342581,6214
15,11603467,8179601,23193524,-64.73,204561376,0.4,1.22,16.4624319240506,42.9224033154503,0.974741914843328,0.423902451569017,15,運輸類,206537828,198777924,3.9,-1489263,14950034,9614231
2601,44478,132633,8567,+++++,2441880,0.55,0.04,10.89,65.5998,0.99,0.33,2601,益航,84879,47435,78.94,24983,-32508,110043
2603,3332713,58595,6163019,-99.05,29159293,0.02,2.14,20.72,65.2236,0.75,0.31,2603,長榮,17763761,21236759,-16.35,1443442,4121695,-1270368
2605,928251,979740,1162415,-15.72,4836631,2.43,2.88,21.91,82.481,0.21,0.11,2605,新興,329815,576112,-42.75,83693,309716,958591
2606,3343899,1825668,3718693,-50.91,8580166,2.13,4.33,19.47,65.346,0.7,0.55,2606,裕民,1205581,2016865,-40.23,9053,497944,1947203
2607,431048,862456,545378,58.14,10671411,0.81,0.51,17.78,81.7322,1.68,0.22,2607,榮運,2351088,2302710,2.1,290092,296088,882136
2608,-155791,-56379,8193,,4977035,-0.12,0.02,12.82,54.6223,1.26,1.16,2608,大榮,2775014,2771971,0.11,48461,241608,-80796
2609,3399496,1030140,4788011,-78.49,22898344,0.45,2.13,18.65,52.8949,1.67,0.42,2609,陽明,42265098,39586735,6.77,-403014,1781246,1976116
2610,-1312266,128067,694832,-81.57,37553007,0.04,0.2,15.37,22.5093,0.46,0.26,2610,華航,56647973,49813647,13.72,-183907,1826174,-557086
2611,-61431,1129,-27757,,1552179,0.01,-0.18,13.31,37.9274,1.21,0.08,2611,志信,337918,346202,-2.39,44582,43282,-39270
2612,81338,421816,110868,280.47,2331578,1.81,0.52,15.6,62.4583,0.8,0.43,2612,中航,720592,725169,-0.63,59785,58346,383126
2613,2665,58247,50761,14.75,890010,0.65,0.57,18.91,35.8063,1.56,1.35,2613,中櫃,683563,667426,2.42,75701,64238,1681
2614,8665,-63969,935350,,11697371,-0.06,1.21,12.59,60.3221,1.54,0.72,2614,東森科,5184620,7937934,-34.69,279079,1239819,-288697
2615,823474,2525454,2899875,-12.91,20570954,1.36,1.71,15.63,51.9432,2.33,1.18,2615,萬海,24780324,23280685,6.44,-1005617,2630439,3550981
2616,18153,66276,55361,19.72,844942,0.83,0.73,17.9,47.6088,0.84,0.61,2616,山隆,4795716,3859649,24.25,74349,58165,16800
2617,140281,560485,690308,-18.81,4172945,1.5,1.85,15.43,68.2843,1.51,0.97,2617,台航,1117268,1799503,-37.91,229761,759827,351136
2618,-129201,-845015,589437,,37498869,-0.24,0.18,12.21,33.5199,0.94,0.37,2618,長榮航,45126794,41352093,9.13,-2592862,933390,1134669
5607,-23089,2946,75248,-96.08,1099791,0.03,0.72,19.21,88.8936,3.46,0.21,5607,遠雄港,215949,277091,-22.07,15384,88407,-2742
5608,730784,491312,724965,-32.23,2784970,1.76,2.6,16.74,73.2726,0.34,0.29,5608,四維航,151875,179938,-15.6,17772,32158,540708
16,-337180,805627,259420,210.55,13772801,0.58,0.19,18.7440527456663,72.9704642299157,1.48067727513442,0.487640169181857,16,觀光類,4063641,4098298,-0.85,899669,886283,172213
2701,106908,78340,137668,-43.09,2611289,0.33,0.57,18.83,83.9282,2.43,0.9,2701,萬企,111237,120076,-7.36,65210,70205,42595
2702,-454,12473,7687,62.26,631421,0.2,0.12,11.59,74.3733,1.03,0.2,2702,華園,76773,79473,-3.4,8803,8801,5885
2704,61964,188218,238090,-20.95,3583125,0.53,0.66,20.5,65.382,0.4,0.31,2704,國賓,1290522,1311465,-1.6,208904,217013,33261
2705,-675966,-3458,-743227,,2902410,-0.01,-2.57,14.59,60.9523,0.35,0.17,2705,六福,1107365,1088183,1.76,-20478,-65405,15412
2706,147068,104589,182833,-42.8,1888306,0.59,1.04,25.16,83.6311,10.51,6.52,2706,第一店,135697,129226,5.01,96297,91849,54816
2707,23300,425465,436369,-2.5,2156250,1.97,2.02,18.15,84.1323,4.3,0.3,2707,晶華,1342047,1369875,-2.03,540933,563820,20244
17,583797,53059247,74298843,-28.59,1334724463,0.4,0.59,16.1187245995404,7.48271438702644,1.648018544356,1.645739997753,17,金融保險類,591731142,593652997,-0.32,50964392,90201116,452943
2801,-,5450257,-8749071,,63594756,0.86,-1.76,12.84,6.3,-,-,2801,彰銀,10573182,10629662,-0.53,6319312,-11145457,-
2807,-,-2733381,1682452,,16239437,-1.68,1.07,11.01,4.1395,-,-,2807,竹商銀,6236361,5517919,13.02,-3132088,1669233,-
2809,-,179333,370865,-51.64,10843343,0.17,0.51,10.22,6.7327,-,-,2809,京城銀,1104517,1605716,-31.21,124933,391967,-
2811,-,-1940541,109420,,3900000,-4.98,0.28,0.22,0.1553,-,-,2811,東企,447839,1268127,-64.69,-1947084,109420,-
2812,-,-39119,-193234,,15380144,-0.03,-0.13,8.44,5.0482,-,-,2812,中商銀,2123911,2082222,2,10658,-73234,-
2816,88996,81518,138930,-41.32,6068344,0.13,0.23,10.38,44.4729,2.8,2.8,2816,友聯,11426706,9902987,15.39,131970,68143,-31482
2820,-,565118,1173220,-51.83,16787000,0.34,0.7,11.55,8.5571,-,-,2820,華票,803803,1478125,-45.62,679213,1258071,-
2823,27738,301709,701890,-57.01,10924604,0.28,0.89,8.96,4.4549,22.71,22.71,2823,中壽,39219147,36758833,6.69,79115,674531,13058
2825,-37392,21856,64726,-66.23,3632769,0.06,0.18,12.45,40.2994,4.63,4.63,2825,中央保,5879314,6336731,-7.22,61403,128536,-16151
2827,-,-1041019,-1102420,,6291239,-1.65,-1.62,0.41,0.2784,-,-,2827,中聯,-98160,304087,-132.28,-802571,-720978,-
2831,-,-2321102,126775,,14893282,-1.56,0.09,8.67,6.3231,-,-,2831,中華銀,1281661,2194954,-41.61,-2361414,182414,-
2832,4339,476738,267409,78.28,3168570,1.5,0.84,16.28,43.7915,5.01,5.01,2832,台產,4562765,3766817,21.13,481841,304364,7927
2833,29935,658672,1012910,-34.97,4668823,1.41,2.39,24.91,5.649,14.61,14.61,2833,台壽,27546183,26738123,3.02,194464,1024916,18213
2834,-,474740,84216,463.72,42857220,0.11,0.02,6.86,2.9173,-,-,2834,臺企銀,5388922,4686601,14.99,464842,428862,-
2836,-,236105,89676,163.29,5034238,0.47,0.18,20.57,7.1466,-,-,2836,高雄銀,1083324,1001627,8.16,230320,162037,-
2837,-,-3394479,206971,,19677795,-1.72,0.12,10.04,7.7614,-,-,2837,萬泰銀,2812794,4767477,-41,-4326064,512159,-
2838,-,48442,510784,-90.52,18253942,0.03,0.28,10.33,5.747,-,-,2838,聯邦銀,6008630,5359318,12.12,43674,561253,-
2845,-,197643,1617453,-87.78,18778366,0.11,0.92,12.06,6.6662,-,-,2845,遠東銀,4531209,4789115,-5.39,66286,1996562,-
2847,-,-4155413,479513,,18389815,-2.26,0.23,8.11,4.2847,-,-,2847,大眾銀,6297973,4539682,38.73,-4788586,676923,-
2849,-,-1380175,417652,,20000000,-0.69,0.24,9.99,6.2748,-,-,2849,安泰銀,808749,4059303,-80.08,-1281332,698266,-
2850,-6940,238117,214778,10.87,2710968,0.88,0.86,16.48,27.288,4.11,4.11,2850,新光產,10619171,9761092,8.79,256635,280360,1037
2851,365,280066,252105,11.09,5000000,0.56,0.6,12.76,27.1093,6.07,6.07,2851,中再保,6953768,6649803,4.57,356753,323527,400
2852,-4241,248358,-105392,,2580754,0.96,-0.41,12.38,33.9155,8.96,8.96,2852,第一保,6027565,6175621,-2.4,263721,-92651,-12667
2854,7305,501271,-105085,,14066560,(<<<<<),(<<<<<),14.46,29.9319,1.19,1.19,2854,寶來證,4185212,3604413,16.11,727657,95610,212696
2855,34884,795719,318951,149.48,11370720,(<<<<<),(<<<<<),14.89,26.6844,1.21,1.21,2855,統一證券,2554937,1729452,47.73,1005260,465444,-14794
2856,-46262,375144,146316,156.39,13338714,(<<<<<),(<<<<<),13.6,25.7389,1.26,1.26,2856,元富證,3253674,3099005,4.99,572550,312193,-36314
2880,-,3855964,4326668,-10.88,59702086,0.65,0.72,14.323358986149998,5.162,-,-,2880,華南金,15484106,14449424,7.16,3814348,5984274,-
2881,-,3786888,7012605,-46,77190935,0.49,0.87,20.233225831504697,9.4095,-,-,2881,富邦金,62523692,68604727,-8.86,4218840,8097080,-
2882,-,9096296,10671602,-14.76,89909924,1.01,1.26,21.777622790560915,6.0229,-,-,2882,國泰金,109607262,110146398,-0.49,3901644,12065995,-
2883,-,8213187,4335558,89.44,112677793,0.73,0.37,14.064398829678888,42.3746,-,-,2883,開發金,12626008,7654615,64.95,8107253,5260115,-
2884,-,-1103229,2732346,,33033000,-0.33,0.9,13.19608633790452,6.3358,-,-,2884,玉山金,4033619,7545345,-46.54,-1632845,3400072,-
2885,-,93135,158713,-41.32,31617616,0.03,0.05,12.613713190773144,10.09,-,-,2885,復華金,4915445,5134504,-4.27,282616,416177,-
2886,-,9936467,10396311,-4.42,111694492,0.89,0.91,17.11706464451264,9.0005,-,-,2886,兆豐金,23755654,24756236,-4.04,10420860,11556717,-
2887,-,8135880,6426065,26.61,67214112,1.21,1.17,25.12469107677864,7.3802,-,-,2887,台新金,33819265,24571864,37.63,10549474,8406565,-
2888,-,6135290,6393527,-4.04,43748267,1.4,1.57,17.39792252799408,5.4906,-,-,2888,新光金,70650399,75695672,-6.67,5540823,6936286,-
2889,-,1003313,2018362,-50.29,21198825,0.47,0.95,12.788372468757112,11.2652,-,-,2889,國票金,2127304,2981948,-28.66,1210449,2087510,-
2890,-,2419038,3310586,-26.93,71904118,0.34,0.45,12.081018503001456,7.9661,-,-,2890,建華金,16512218,15624696,5.68,2403743,4582126,-
2891,-,-2249699,9831935,,89692956,-0.25,1.34,15.333181013679603,8.0303,-,-,2891,中信金,24068219,29284609,-17.81,-3727120,11608140,-
2892,-,3963939,4832130,-17.97,59721919,0.66,0.83,15.698844506319363,6.2176,-,-,2892,第一金,16164420,17769636,-9.03,5310044,6092039,-
5854,-,4066087,805982,404.49,40597418,1,0.32,22.55,3.4957,-,-,5854,合庫,13623448,11893035,14.55,4563009,1035403,-
6004,642647,1979093,1525772,29.71,31898730,(<<<<<),(<<<<<),18.87,45.2425,1.47,1.46,6004,元京證,5597889,5344451,4.74,2208593,1822464,635452
6005,136265,449621,199234,125.67,13643105,(<<<<<),(<<<<<),14.72,32.2541,1.21,1.21,6005,群益證,2882433,2060127,39.92,550799,376403,219158
6012,-293842,-847600,-410363,,10827764,(<<<<<),(<<<<<),9.26,26.4927,1.21,1.21,6012,金鼎證,1706604,1328898,28.42,-189606,181279,-543590
18,452383,3303823,2802415,17.89,52165739,0.63,0.52,12.7402156005504,47.7658845893066,0.567075782813201,0.287903967292453,18,貿易百貨類,77835707,75905953,2.54,2675220,3107998,1201303
2901,3363,-5220,9452,,730433,-0.07,0.13,10.97,81.9819,3.91,3.71,2901,欣欣,331270,363398,-8.84,9469,9342,-16749
2903,153713,211178,445556,-52.6,10778529,0.21,0.45,19.22,48.6482,0.17,0.12,2903,遠百,8791880,8786377,0.06,315623,340632,-94399
2905,-551108,458549,-455405,,5413733,0.93,-0.78,13.33,55.719,2,0.65,2905,三商行,4113575,4095900,0.43,-20151,154413,467827
2906,32008,132117,180474,-26.79,3719975,0.41,0.53,13.06,58.4869,1.87,1.37,2906,高林,3457690,3540699,-2.34,103988,188381,36874
2908,136544,185893,353530,-47.42,4413079,0.45,0.87,13.94,50.2085,1.55,1.35,2908,特力,8114922,8568278,-5.29,366181,263986,-169858
2910,25342,124206,170504,-27.15,2087250,0.71,0.97,10.1,53.3174,0.35,0.05,2910,統領,1144383,1262654,-9.37,181419,202367,-16988
2911,-1676,50023,73282,-31.74,1495350,0.35,0.61,14.46,68.8887,1.41,0.34,2911,麗嬰房,1119682,1117888,0.16,25930,70690,30722
2912,351317,1621676,1856253,-12.64,9151604,1.77,2.03,14.93,40.0864,0.38,0.12,2912,統一超,47452784,44453061,6.75,1862116,1988449,268440
2913,-113071,112348,-182025,,6495275,0.18,-0.21,10.94,41.3518,0.06,0.04,2913,農林,839301,930421,-9.79,-55018,-68954,167366
2915,415951,413053,350794,17.75,7880511,0.63,0.52,11.84,48.8325,0.9,0.1,2915,潤泰全,2470220,2787277,-11.38,-114337,-41308,528068
19,-1701284,-472037,-2126929,,7468800,-0.63,-2.34,4.20416374360545,15.7854373712531,0.923796367034315,0.232943892494278,19,綜合企業類,6478746,6569304,-1.38,-338657,-450645,-133403
9801,-1701284,-472037,-2126929,,7468800,-0.63,-2.34,5.1208,15.7854,0.92,0.23,9801,力霸,6478746,6569304,-1.38,-338657,-450645,-133403
20,3603935,13029216,8764293,48.66,133530751,0.98,0.67,13.4941848848545,55.0473249671704,1.14656585489827,0.594629964734246,20,其他類,98170460,91660336,7.1,7075391,6864681,7693726
2904,-11558,33919,-25928,,1971300,0.24,-0.21,3.45,55.7336,0.65,0.44,2904,匯僑,174741,162946,7.24,9172,-12567,25666
3130,2982,170120,146943,15.77,337500,5.18,4.91,27.32,62.8267,2.19,1.88,3130,一零四,518327,477919,8.45,195246,190147,14152
6184,15315,119964,103223,16.22,620000,1.93,1.66,17.02,73.6413,2.07,1.02,6184,大豐電,290365,286209,1.45,118900,120655,31551
6201,36576,157531,113435,38.87,892000,2.21,1.56,23.02,66.0717,1.93,1.2,6201,亞弘電,2181652,1824436,19.58,182478,102536,14415
8926,162364,169620,163175,3.95,4075917,0.42,0.41,11.84,61.218,1.79,1.62,8926,台汽電,563233,603027,-6.6,-11024,12658,196102
9902,-46110,-61242,-34794,,980496,-0.69,-0.38,6.95,34.9926,0.85,0.02,9902,台火,22170,36167,-38.7,-4305,11316,-56918
9904,1796045,3968040,1992257,99.17,24350123,1.86,0.93,15.75,61.2373,0.97,0.57,9904,寶成,8051743,6284033,28.13,164283,261712,3384630
9905,67330,186794,167252,11.68,3050000,0.61,0.55,15.86,82.1743,3.76,1.3,9905,大華,1245314,1055224,18.01,161202,132731,103936
9906,-257370,-113741,-306987,,930000,-1.22,-3.3,1.9,7.621,0.2,0.05,9906,興達,200702,260244,-22.88,-24596,-39480,-79060
9907,-160639,308020,351545,-12.38,15639479,0.2,0.22,10.83,58.5968,1,0.3,9907,統一實,8962984,9415284,-4.8,267772,642298,184666
9908,188780,427611,246419,73.53,5163580,0.84,0.48,14.82,65.7809,0.35,0.22,9908,大台北,1801267,1742018,3.4,127629,99767,338919
9910,278334,373765,535289,-30.18,4788203,0.78,1.2,14.46,57.421,0.85,0.71,9910,豐泰,5520079,5639539,-2.12,272946,248479,176842
9911,-59009,-54884,31001,,2382012,-0.23,0.13,10.89,59.8275,1.24,0.6,9911,櫻花,1312923,1227103,6.99,44919,41515,-90760
9914,203540,324705,317713,2.2,2153092,1.51,1.47,16.74,58.631,1.09,0.66,9914,美利達,2578865,2574577,0.17,172873,95077,287996
9915,275423,576999,622589,-7.32,4024159,1.43,1.55,14.54,70.9658,1.95,1.51,9915,億豐,4395619,4480835,-1.9,399742,571411,346097
9917,138253,965765,694169,39.13,4445292,2.26,1.63,18.76,71.9589,1.19,0.76,9917,中保,2766403,2568794,7.69,732766,690486,370584
9918,37658,197417,176832,11.64,1703183,1.24,1.11,14.16,73.485,2.13,0.97,9918,欣天然,1029626,999898,2.97,195455,191421,4531
9919,26483,45095,87005,-48.17,1951750,0.23,0.45,12.89,57.3903,1.25,0.75,9919,康那香,1385088,1342173,3.2,37606,80057,15040
9921,436290,577603,555817,3.92,2801836,2.06,1.98,20.3,63.5687,0.92,0.67,9921,巨大,3806512,5290166,-28.05,263407,160127,378249
9922,-66079,-4262,-130563,,2873949,0.01,0.45,0.55,6.9677,0.75,0.38,9922,優美,876012,844806,3.69,-11121,-34729,6859
9924,111164,235050,148576,58.2,1919911,1.22,0.79,19.21,61.9548,1.6,0.95,9924,福興,2752753,2168942,26.92,105158,58837,204071
9925,66921,599717,396016,51.44,3662492,1.68,1.11,16.96,69.9856,1.39,0.31,9925,新保,1719233,1677918,2.46,423872,430095,305860
9926,-53587,83657,51643,61.99,1182870,0.71,0.44,13.17,63.1105,0.81,0.56,9926,新海,858775,838309,2.44,121302,120230,-11998
9927,-20357,254268,207601,22.48,1500417,1.69,1.38,14.04,64.1995,2.07,0.74,9927,泰銘,2575217,2395467,7.5,334459,304903,2923
9928,-225177,-375709,-370480,,3641879,-1.03,-1.02,5.39,29.4631,0.49,0.17,9928,中視,830283,879484,-5.59,-195594,-145478,-180222
9929,46139,-14605,45341,,1491704,-0.1,0.31,9.17,48.6684,0.47,0.39,9929,秋雨印刷,471732,589167,-19.93,-18550,-798,3945
9930,28236,353269,344934,2.42,2030250,1.74,1.7,14.7,72.0834,1.5,0.43,9930,中聯資源,1968142,1962434,0.29,349308,448222,68818
9931,-10205,36705,42123,-12.86,946764,0.39,0.44,12.34,39.3693,0.39,0.12,9931,欣高,407056,423330,-3.84,44709,66221,8119
9933,115734,409517,384175,6.6,5980000,0.7,0.65,13.95,44.7366,1.37,0.19,9933,中鼎,10413021,9159798,13.68,140830,270839,269715
9934,60750,292305,70856,312.53,2367429,1.26,0.3,16.76,60.9502,0.94,0.77,9934,成霖,2455537,1807737,35.83,267616,37834,138658
9935,-30968,-15397,30453,,1460181,-0.13,0.22,12.32,39.2385,1.98,1.15,9935,慶豐富,2238539,2316384,-3.36,42213,74810,-62312
9937,102806,283442,270391,4.83,3090430,0.92,0.87,12.28,37.8773,0.52,0.37,9937,全國,10081283,8353989,20.68,287735,269438,80250
9938,138746,172236,164166,4.92,2163775,0.89,0.89,16.25,60.3601,1,0.63,9938,百和,835945,829672,0.76,41813,70215,213456
9939,-66531,159146,108221,47.06,1657149,0.98,0.67,20.65,59.1095,1.01,0.61,9939,宏全,1452720,1306320,11.21,226488,164696,-15009
9940,120218,549933,376922,45.9,1900454,2.89,1.98,18.16,58.0251,2.34,1.15,9940,信義,2540038,2198265,15.55,609441,369905,106027
9941,160850,164509,409250,-59.8,2358000,0.7,1.74,16.09,19.8565,1.11,0.95,9941,裕融,951757,1152863,-17.44,69070,360035,162451
9942,-57801,151727,62071,144.44,759937,2,0.83,19.04,68.5405,1.7,1.15,9942,茂順,708849,671159,5.62,137331,136051,57142
9943,39688,33619,235156,-85.7,1841470,0.18,1.28,14.01,70.8183,1.02,0.93,9943,好樂迪,1558194,1841198,-15.37,108457,279003,-15548
9944,59342,227246,74416,205.37,848583,2.68,0.96,19.06,48.3423,2.01,0.3,9944,新麗,377125,284201,32.7,42704,22186,184990
9945,-46641,1059742,-93930,,7593185,1.42,-0.12,12.49,44.3934,1.11,0.1,9945,潤泰新,5290636,3688301,43.44,641679,-38180,518893
