stock,90年1-6月,稅後純益,90年1-6月,增減,期末股本,稅後純益,90年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-6月,增減,營業利益,90年1-6月,營業外
2706,73144,73543,124404,-40.88,1420788,0.52,0.98,21.7094,75.048,4.48,4.45,2706,第一店,125010,130655,-4.32,86906,88240,4976
2707,33315,322838,378613,-14.73,4312500,0.75,0.88,8.7791,77.324,2.36,2.31,2707,晶華,1139406,1260408,-9.6,453041,454436,4928
28,-2751871,-82886427,19292121,,959090270,-0.86,0.42,13.5613663977636,12.9017013389368,2.66192269752345,2.61793369648885,28,金融保險類,314887921,347618944,-9.42,-81530782,25374214,-14050211
2801,-838461,-14427486,989308,,35356134,-4.08,0.29,17.6628,5.3252,1.69,1.65,2801,彰銀,24950789,33086131,-24.59,-18062478,2148942,-778007
2802,-699937,-26963866,2209759,,38216000,-7.06,0.61,14.9398,4.4734,2.84,2.82,2802,一銀,27550201,38031914,-27.56,-22481169,3065532,-12323691
2806,90257,1665100,3445218,-51.67,36512000,0.46,1.04,16.4062,5.798,1.49,1.49,2806,中銀,19028536,28851241,-34.05,1487009,3660231,51514
2807,103683,445981,3707,+++++,12901110,0.35,<<<<<,13.3758,5.6671,12.18,12.17,2807,竹商銀,7800884,8921491,-12.56,371770,-90645,127212
2808,111682,1095592,1233903,-11.21,18038103,0.61,0.71,16.2889,8.9672,9.66,9.61,2808,北商銀,7455226,10007861,-25.51,1254538,1395969,151362
2809,41336,101326,165334,-38.71,7243343,0.14,0.23,11.604,6.5281,10.14,10.06,2809,南企,3196578,4122259,-22.46,71728,103487,74571
2811,37817,-2233160,-723177,,6683162,-3.34,-1.08,2.481,4.0602,13.76,13.55,2811,東企,1048280,1181467,-11.27,-2238054,-760994,4894
2812,13003,-4577875,270237,,15380144,-2.98,0.18,8.0524,5.6083,12.63,12.63,2812,中商銀,5597461,6513469,-14.06,-5105945,352234,8070
2814,8022,1742378,1910680,-8.81,28114411,0.62,0.68,12.2114,79.9336,4.5,4.32,2814,興票,4215824,3714865,13.49,2237951,2279864,10096
2816,52921,96454,165682,-41.78,4035414,0.24,0.44,13.2555,53.413,4.2,3.72,2816,友聯,4746905,5086159,-6.67,134404,155081,6863
2819,40824,50064,220601,-77.31,4368977,0.11,0.5,14.6145,38.359,2.34,2.32,2819,中產,5395058,5464908,-1.28,96860,261121,9088
2820,22844,1277129,550339,132.06,16787000,0.76,0.33,8.9545,64.2203,1.47,1.45,2820,華票,1678674,3023951,-44.49,1282675,828304,47103
2822,-134802,-6835817,535019,,12474000,-5.48,0.43,14.7743,3.5169,3.61,3.21,2822,農銀,10459751,15545737,-32.72,-5999687,971493,-42878
2823,114526,45207,339787,-86.7,6289880,0.07,0.54,11.1474,6.8113,106.65,105.41,2823,中壽,15067098,11813697,27.54,128952,225261,-77619
2825,-2166,-54075,167243,,3344500,-0.16,0.52,13.1744,44.2306,4.08,4.07,2825,中央保,5557732,5228638,6.29,-54125,169896,7130
2826,-62124,-9831231,3631709,,37716644,-2.61,1.06,13.9987,7.7709,3.27,3.19,2826,世華銀,17540309,22117588,-20.7,-13149310,4483333,-144921
2827,-335432,-875258,324526,,16076305,-0.54,0.2,5.7012,9.0369,2.94,2.65,2827,中聯,2105741,3883666,-45.78,-624195,677444,9105
2828,6890,1013189,-2852584,,16043332,0.63,-1.78,10.2543,8.4435,3.94,3.93,2828,萬通銀,5562135,7111588,-21.79,1092577,-3887609,39776
2830,-408816,2065961,2068102,-0.1,22306729,0.93,1.03,20.4317,6.9656,6.6,6.59,2830,台北銀,16028271,17745026,-9.67,3011795,2930446,-397752
2831,15079,445451,463704,-3.94,15171392,0.29,0.31,10.6546,7.6202,3.24,3.23,2831,中華銀,5567051,7030587,-20.82,631394,585306,-30764
2832,-44825,105683,126259,-16.3,2431809,0.43,0.61,14.1967,29.3092,2.25,2.25,2832,台灣保,5138934,4191149,22.61,167139,240563,-77728
2833,-36439,453583,459235,-1.23,3510569,1.29,1.56,15.9412,6.2816,19.83,19.27,2833,台壽,18715502,15391707,21.59,505073,496017,4292
2834,-602215,49215,442606,-88.88,31809070,0.02,0.15,12.5946,4.3788,2.98,2.96,2834,臺企銀,19589013,26028980,-24.74,650616,1009676,-559495
2836,17168,356371,484112,-26.39,4486843,0.79,1.08,22.4769,5.4177,1.62,1.61,2836,高雄銀,4881669,6361687,-23.26,474225,591880,-10204
2837,-162009,854586,419346,103.79,14009277,0.61,0.3,10.4977,7.3911,5.49,5.48,2837,萬泰銀,7252800,6855375,5.8,1356913,682140,-140525
2838,16605,88226,399156,-77.9,14889264,0.06,0.27,11.1396,9.333,5.18,5.07,2838,聯邦銀,5431183,7359440,-26.2,139793,521215,-20332
2841,-57215,-577688,87330,,3000000,-1.93,0.29,3.2345,1.681,1.27,1.19,2841,台開,853792,2253961,-62.12,-517599,145905,-18194
2845,31950,319136,699612,-54.38,15248154,0.21,0.46,11.1676,8.8954,2.69,2.69,2845,遠東銀,5513049,6571383,-16.11,282429,669374,44882
2847,-104906,-1955233,346150,,16192549,-1.21,0.21,9.7384,8.1339,4.58,4.56,2847,大眾銀,5616221,7033160,-20.15,-1729282,564114,-212480
2848,7993,32982,57796,-42.93,1836935,0.18,0.31,11.0426,30.3905,8.32,8.23,2848,華南保,4088867,3934861,3.91,63991,61147,-18701
2849,-17988,16643,343629,-95.16,14093384,0.01,0.24,11.0697,8.3048,3.45,3.32,2849,安泰銀,5250600,6570279,-20.09,91138,392265,-30501
2850,22138,-164410,130649,,2122753,-0.77,0.65,11.2698,23.3678,6.53,6.53,2850,新光產,7085448,7034799,0.72,-136760,165265,414
2851,-1480,175924,136892,28.51,3000000,0.59,0.46,11.8226,22.2726,13.59,13.28,2851,中再保,5568692,5237682,6.32,219661,209161,-248
2852,2206,90241,40252,124.19,2000000,0.45,0.24,11.0248,27.9636,2.8,2.8,2852,第一保,4145398,4312238,-3.87,136281,70796,-592
2880,,-30336940,,,44785433,-6.77,,12.1241,98.4927,3.24,3.24,2880,華南金,0,,,-30336940,,0
2881,,5038349,,,54649852,0.92,,18.5223,82.9462,3.04,3.04,2881,富邦金,4909453,,,4685151,,402359
2882,,5333533,,,60958728,0.87,,13.8954,71.6547,3.88,3.88,2882,國泰金,5585626,,,5332899,,8100
2883,,6383329,,,84634220,0.75,,14.8783,85.5046,2.4,2.4,2883,開發金,6538129,,,6412824,,-29495
2884,,1176906,,,22900000,0.51,,11.5443,98.2527,177.71,177.71,2884,玉山金,1192183,,,1177045,,-139
2885,,514048,,,20910000,0.25,,12.2539,95.4194,0.08,0.08,2885,復華金,555272,,,515620,,-930
2886,,2171985,,,29156078,0.74,,20.5213,99.8006,23.09,23.09,2886,交銀金,2219344,,,2168205,,-409
2887,,2030337,,,30000000,0.68,,12.2445,98.6861,2.03,2.03,2887,台新金,2083650,,,2010893,,1673
2888,,-21250475,,,24270154,-8.76,,6.3792,77.8323,0.64,0.64,2888,新光金,0,,,-21239955,,-10089
2889,,286510,,,21198825,0.14,,11.3914,99.994,149.65,148.81,2889,國票金,316968,,,286711,,0
2890,,424721,,,35383525,0.12,,12.1054,99.9807,215.68,215.16,2890,建華金,523306,,,425301,,0
2891,,1250947,,,48554268,0.26,,15.1909,99.9469,43.54,0,2891,中信金,1280318,,,1241156,,0
29,3140451,963926,4295329,-77.56,48789389,0.2,0.9,11.1191740892676,47.7184444379393,0.739489675050336,0.556825355673559,29,貿易百貨類,62378827,59322127,5.15,1932992,1741679,-438495
2901,7646,7262,13126,-44.67,730433,0.1,0.18,10.7016,81.0136,3.62,3.52,2901,欣欣,360164,421920,-14.64,5342,9279,4529
2902,-96349,-120618,-201204,,2407029,-0.5,-0.84,3.8362,32.4657,0.17,0.04,2902,中信,512886,219830,133.31,-78689,-105806,-41929
2903,-202436,-251462,11116,,10001438,-0.25,0.01,14.8383,52.7074,0.49,0.39,2903,遠百,8102206,7991369,1.39,41532,259422,-279358
2904,-284767,-47780,-339157,,1230000,-0.39,-2.76,6.9126,38.6861,0.54,0.38,2904,匯僑,168470,537330,-68.65,5554,-127000,-56209
2905,2295246,32277,2276791,-98.58,4647922,0.07,4.9,14.7375,63.8197,1.5,0.99,2905,三商行,3630835,4364434,-16.81,-28118,44232,46576
2906,46291,189885,239757,-20.8,3809607,0.5,0.57,11.0745,55.0947,1.74,1.61,2906,高林,4529135,4825007,-6.13,249403,235118,-3089
2908,166081,456240,410914,11.03,3334585,1.37,1.49,13.8371,58.7288,1.42,1.22,2908,特力,7041830,6488636,8.53,338148,334833,207092
2910,68556,132667,219522,-39.57,2087250,0.64,1.05,5.9259,31.771,0.97,0.85,2910,統領,1173184,1256048,-6.6,149678,178566,13226
2911,87376,-33023,61832,,1139612,-0.29,0.57,13.6203,54.8751,0.73,0.2,2911,麗嬰房,892665,986793,-9.54,-10036,-16866,-18201
2912,185366,983182,882224,11.44,7720319,1.27,1.27,13.0326,43.9597,0.82,0.56,2912,統一超,34950101,30984006,12.8,1330643,1006799,3107
2913,867441,-384704,720408,,11681194,-0.33,0.62,7.1229,35.1566,0.11,0.06,2913,農林,1017351,1246754,-18.4,-70465,-76898,-314239
98,-567320,-1066512,-863800,,14348892,-0.74,-0.6,8.5475101492157,34.1607120157108,0.947421819936381,0.344501154857369,98,綜合企業類,4453149,4099528,8.63,-351301,-402372,-787211
9801,-567320,-1066512,-863800,,14348892,-0.74,-0.6,8.5475,34.1607,0.95,0.34,9801,力霸,4453149,4099528,8.63,-351301,-402372,-787211
99,2225900,5939894,5965436,-0.43,107140914,0.55,0.58,12.3399078899028,55.6713220055492,1.11598234977119,0.796119144865115,99,其他類,66118456,61489776,7.53,5914487,4931044,1429813
9902,-38595,-123805,-54976,,2476000,-0.5,-0.22,4.9882,40.708,0.8,0.05,9902,台火,135872,247477,-45.1,-22235,-16451,-101570
9904,1647149,1962667,1937727,1.29,16325822,1.2,1.43,14.6122,71.7913,1.5,1.43,9904,寶成,5148966,5272535,-2.34,385236,328578,1629431
9905,93216,201703,137086,47.14,3027000,0.67,0.45,14.7273,82.1996,3.29,2.68,9905,大華,940340,770405,22.06,123185,69458,132248
9906,-158954,-148567,-181414,,2908385,-0.51,-0.62,3.4521,33.0731,0.54,0.15,9906,興達,597953,750381,-20.31,-26818,-35191,-121749
9907,-413732,-249805,8783,,15347009,-0.16,<<<<<,10.5299,47.7223,0.63,0.38,9907,統一實,6450587,6332819,1.86,371444,494965,-645735
9908,129787,152877,114601,33.4,5398000,0.28,0.21,11.6157,59.0107,0.57,0.38,9908,大台北,1335723,1382907,-3.41,15426,2014,156451
9910,273177,454636,468872,-3.04,3836555,1.18,1.34,13.6459,68.1256,1.13,1.02,9910,豐泰,4564181,3884558,17.5,277197,259458,248075
9911,-153289,-150684,-85466,,2078886,-0.72,-0.23,14.715,55.4807,0.78,0.56,9911,櫻花,712354,743402,-4.18,-30672,26799,-110501
9912,-6719,-6809,-39935,,1512000,-0.04,-0.26,8.9593,49.268,1.1,0.74,9912,偉聯,1618313,704026,129.87,2070,-34953,-12868
9914,38261,92118,7693,+++++,2118663,0.43,0.04,14.9985,63.7377,1.1,0.63,9914,美利達,1490312,1579619,-5.65,82906,-24493,44463
9915,2269,345273,211111,63.55,1826196,1.89,1.47,13.2561,84.3389,3.97,3.68,9915,億豐,3387205,2262222,49.73,553475,306020,-69519
9917,98979,421394,471588,-10.64,4219019,1,1.13,15.8465,69.7889,0.97,0.93,9917,中保,2099115,2087988,0.53,499498,495226,44283
9918,39340,78128,135265,-42.24,1612212,0.48,0.84,12.5457,68.6313,3.76,3.71,9918,欣天然,724609,744244,-2.64,129078,131535,-15086
9919,-6885,81925,70214,16.68,1760500,0.47,0.42,12.6117,57.4604,1.37,0.88,9919,康那香,1148692,1181049,-2.74,132319,99180,-18697
9921,441763,515210,423812,21.57,2801836,1.84,1.62,16.7617,73.092,1.51,1.16,9921,巨大,2639846,2542838,3.81,133656,-526,392832
9922,-145962,-121008,-197690,,2873949,-0.42,-0.69,3.3024,29.7931,1.33,0.65,9922,優美,853408,1189992,-28.28,-81183,-53398,-38442
9923,36256,-237037,28240,,993432,-2.39,0.28,6.2496,11.5301,0.95,0.18,9923,鼎營,876765,2013982,-56.47,-32533,6968,-200868
9924,184438,192481,326280,-41.01,1701682,1.13,2.01,13.0979,70.9534,1.7,1.1,9924,福興,1325978,1458308,-9.07,179853,197777,47999
9925,-17526,289960,209319,38.53,3547966,0.82,0.67,11.889,66.4013,0.54,0.42,9925,新保,1234062,1289687,-4.31,294217,301845,69743
9926,5668,47087,73488,-35.93,1197000,0.39,0.65,12.0494,59.54,0.81,0.61,9926,新海,588229,675133,-12.87,54732,95820,5855
9927,22127,155924,111818,39.44,1240014,1.26,0.99,12.6307,65.118,1.6,1.11,9927,泰銘,1079888,920726,17.29,203116,118147,2099
9928,22589,-195773,42223,,3641879,-0.54,0.12,13.0084,45.0541,1.51,0.91,9928,中視,1214704,1557099,-21.99,-40824,32243,-157822
9929,-13928,9858,54157,-81.8,1491704,0.07,0.47,11.1231,45.0619,0.62,0.35,9929,秋雨印刷,718754,789566,-8.97,40843,67633,-23439
9930,14091,128677,98081,31.19,1942918,0.66,0.53,12.0055,53.4022,1.06,0.99,9930,中聯資,1238610,930339,33.14,169200,105204,-3088
9931,-9917,13527,33167,-59.22,946764,0.14,0.35,12.1056,47.5709,0.56,0.36,9931,欣高,257683,318436,-19.08,17197,55074,623
9933,72104,264664,327525,-19.19,5476000,0.48,0.6,12.5859,53.6013,1.35,0.79,9933,中鼎,5037150,4937694,2.01,287540,338373,42914
9934,25531,205908,159732,28.91,1344661,1.53,2.35,12.5519,78.6401,2.76,1.42,9934,成霖,1667119,1405119,18.65,217020,190936,33892
9935,-24102,57788,12737,353.7,812000,0.71,0.16,11.9863,39.9817,1.28,0.82,9935,慶豐富,1751123,1092696,60.26,98742,51383,-18199
9936,23403,69671,15814,340.57,1627320,0.43,0.1,18.2224,66.0505,0.97,0.45,9936,欣錩,3131250,2578440,21.44,83261,-6951,-38409
9937,36721,251287,101462,147.67,2865141,0.88,0.38,11.5333,50.181,0.41,0.33,9937,全國,5380535,3919019,37.29,300826,84595,44449
9938,65350,114062,92554,23.24,1062866,1.07,1.03,13.2114,65.5572,1.24,0.72,9938,百和,830536,683634,21.49,118258,55621,36030
9939,-5638,186152,88506,110.33,1061395,1.75,1,15.5537,54.335,1.17,0.77,9939,宏全,890845,689615,29.18,205403,114690,27185
9940,-5048,170388,33958,401.76,825756,2.06,0.41,13.0393,61.2975,1.14,1.05,9940,信義,1129719,781371,44.58,223878,52305,-4305
9941,8406,272163,380890,-28.55,2255000,1.21,1.82,15.2861,21.6067,1.19,1.08,9941,裕融,1221836,1169236,4.5,410527,499675,1300
9942,4575,72740,61947,17.42,513125,1.42,1.33,14.5534,67.7941,1.86,1.24,9942,茂順,500164,432478,15.65,89162,74959,10223
9943,-86333,285170,224193,27.2,1841470,1.55,1.22,12.653,68.3777,0.81,0.6,9943,好樂迪,1864115,1886734,-1.2,410975,400262,-8371
9944,27328,79944,62074,28.79,630789,1.27,1.03,15.472,52.0444,1.04,0.56,9944,新麗,331915,284002,16.87,38512,46264,48386
