stock,95年1-9月,稅後純益,95年1-9月,增減(%),期末股本,稅後純益,95年1-9月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,95年1-9月,增減(%),營業利益,95年1-9月,營業外
8072,43597,966977,741214,30.46,901196,10.74,8.25,38.62,85.7084,6.87,5.51,8072,陞泰,3158321,2936874,7.54,1056525,844938,52071
8105,295479,423870,401179,5.66,2403896,1.79,1.72,14.38,48.0901,1.07,0.9,8105,凌巨,5506289,4355293,26.43,71029,105655,352841
27,9656265,92480271,89452866,3.38,271359021,3.61,3.49,27.0529803432774,77.5692582368369,1.88656576107703,1.37573765666197,27,通信網路類,479050686,486495723,-1.53,100695052,94764352,11423369
2314,-91381,315498,305721,3.2,4355050,0.75,0.73,12.24,65.6404,2.27,1.71,2314,台揚,4921254,4174538,17.89,254855,397102,115734
2321,12392,-345163,326204,,2973318,-1.16,1.1,12.37,66.4534,2.57,1.31,2321,東訊,5594902,9305464,-39.88,-24090,343287,-325620
2332,1015500,2728898,1699947,60.53,6838456,3.99,2.56,24.26,87.9559,1.46,0.77,2332,友訊,2594610,4270311,-39.24,937272,900023,1838988
2345,-177662,-44371,-181232,,5445855,-0.08,-0.35,11.69,65.4087,1.69,1.09,2345,智邦,9974830,11155274,-10.58,-17501,24397,77718
2391,206442,1085846,1162655,-6.61,5241193,2.11,2.26,20.07,78.659,3.81,2.89,2391,合勤,10461962,9347265,11.93,1258842,1366428,2413
2402,122966,263371,878809,-70.03,3277188,0.82,2.9,18,74.05,2.38,1,2402,毅嘉,3742624,5096219,-26.56,328052,893843,-11781
2412,-716665,37786442,34170952,10.58,106346296,3.55,3.2,37.73,88.8946,2.66,1.75,2412,中華電,139940095,137494423,1.78,48543166,44820726,-546969
2419,-64759,-73586,21650,,1364104,-0.56,0.16,12.31,41.196,1.47,0.65,2419,仲琦,1895269,1873903,1.14,13787,94863,-81025
2432,112285,421879,332912,26.72,1713640,2.65,2.24,22.27,79.9384,2.18,0.39,2432,倚天,2631896,1593489,65.17,504956,253848,17543
2439,612461,765560,585734,30.7,1590897,4.81,3.68,27.47,66.4281,1.85,1.37,2439,美律,5809693,3598086,61.47,94651,45548,754446
2444,5643,85167,-22487,,1234559,0.55,-0.22,10.81,56.4316,1.38,0.81,2444,友旺,2078979,1900110,9.41,99636,-28130,-14469
2450,7105,671828,185292,262.58,2311062,2.91,0.83,15.1,56.2998,1.91,1.26,2450,神腦,14154723,11925177,18.7,763490,157599,138040
2455,-17061,160416,136720,17.33,1133390,1.56,1.39,14.65,78.5125,4.3,2.61,2455,全新,737099,718015,2.66,71178,153781,68316
2485,-53133,1332850,492227,170.78,2627083,5.08,1.89,18.47,67.8772,2.43,2.04,2485,兆赫,6973811,3829528,82.11,1544041,596768,121561
2494,-24001,-104931,-121632,,414929,-2.53,-3.78,3.1,24.5894,1.3,0.49,2494,突破,535728,922017,-41.9,-62167,-97631,-42764
2496,-18546,-217336,-75581,,665211,-3.69,-1.77,0.1,1.7265,0.17,0.05,2496,卓越,78349,83345,-5.99,-55959,-57035,-161377
2498,104578,18946926,17838171,6.22,5731337,33.05,40.87,80.44,60.4794,2.29,2.01,2498,宏達電,79570181,76361068,4.2,20578070,18842742,704556
3025,-4256,65809,45505,44.62,821342,0.84,0.65,11.62,76.181,3.84,2.01,3025,星通,475626,416973,14.07,66051,56067,4215
3027,27633,198933,130744,52.15,962153,2.09,1.37,17.03,75.6991,2.38,1.35,3027,盛達,1603575,1377252,16.43,175122,119567,52811
3045,2896754,11724853,13226026,-11.35,50009254,2.84,2.68,14.14,58.0954,0.47,0.41,3045,台灣大,38270668,35808903,6.87,12530092,11096112,2542573
3047,-15780,175021,70256,149.12,796228,2.24,1.1,12.92,55.3731,2.23,1.58,3047,訊舟,2247177,1741160,29.06,198117,101779,4615
3062,-197117,563888,367289,53.53,3113859,1.83,1.22,14.8,67.9595,2.37,2.13,3062,建漢,8453325,8701021,-2.85,578568,639006,70920
3311,563375,944067,810011,16.55,1507302,6.26,5.37,24.81,61.0337,1.89,1.45,3311,閎暉,3249885,2799886,16.07,330538,380892,719724
3380,-91186,903524,697696,29.5,4062872,2.31,2.1,18.2,58.9075,1.95,1.47,3380,明泰,15309738,15596486,-1.84,1191624,956041,-126118
4904,3967460,8924551,9995822,-10.72,38726630,2.3,2.58,18.22,83.9954,0.69,0.51,4904,遠傳,33953620,32424570,4.72,7405847,7116594,3029089
4906,290197,911767,753252,21.04,2411851,3.85,3.38,31.68,65.6957,2.46,1.37,4906,正文,9216463,9449475,-2.47,927278,564226,109781
6112,32727,115117,51559,123.27,632000,1.84,0.84,25.4,63.1796,1.74,0.93,6112,聚碩,2434344,1629776,49.37,63149,23503,60464
6136,11228,257361,139529,84.45,1097237,2.35,1.26,35.06,98.5336,40.56,8.89,6136,富爾特,1437822,1655264,-13.14,128444,173793,168445
6142,6195,391074,216037,81.02,1814612,2.16,1.28,16.52,39.1479,1.45,0.99,6142,友勁,8445970,7006099,20.55,316400,209842,74674
6216,-4359,163088,81677,99.67,741491,2.24,1.16,15.67,90.4125,9.39,4.37,6216,居易,699076,555157,25.92,163251,88036,10963
6285,-62340,748683,672656,11.3,2014812,3.72,3.37,27.37,53.1732,1.76,1.15,6285,啟碁,11887387,11201352,6.12,787546,774728,17499
8078,1175482,3088949,4077961,-24.25,5670000,5.5,7.81,20.51,53.8564,1.76,1.58,8078,華寶,38256546,53090097,-27.94,1476447,3346672,2028411
8101,24088,-475708,380784,,3713810,-1.31,1.11,11.82,39.1245,1.1,0.84,8101,華冠,11413459,19394020,-41.15,-475701,409335,-7
28,17208653,44921573,38800491,15.78,180322054,2.65,2.28,22.400195929141,66.7550569066038,1.6062649615056,1.10558427448364,28,電子零組件類,299127459,302560993,-1.13,24977779,27665683,27269922
1471,-43747,759,-46264,,1535833,0.01,-0.33,14.44,49.7997,1.57,1.27,1471,首利,4437590,3676246,20.71,43347,2851,-35566
2308,8125325,11473603,8905853,28.83,21064173,5.45,4.23,27.03,70.6696,0.88,0.78,2308,台達電,28111135,50490335,-44.32,1361734,1735960,11519286
2313,370081,490530,852250,-42.44,12075937,0.41,0.71,12.88,59.267,1.38,1.03,2313,華通,11731472,13492412,-13.05,219067,824005,380672
2316,118409,-279398,179208,,4572028,-0.61,0.39,13.06,54.3966,1.32,0.89,2316,楠梓電,7277909,7768584,-6.32,-241362,85934,-38036
2327,510552,2169333,1414588,53.35,24382213,0.89,0.59,13.53,64.135,1.49,1.22,2327,國巨,8220419,8085335,1.67,622744,984272,1704866
2328,273892,640990,337399,89.98,4415000,1.46,0.77,45.43,89.1438,2.24,2.05,2328,廣宇,4650258,5523048,-15.8,28393,168001,643574
2355,240256,1526400,634775,140.46,4127643,4.05,1.85,23.65,67.4085,1.74,0.81,2355,敬鵬,8646037,7739456,11.71,758922,493313,1214480
2367,-7702,1243391,479339,159.4,4048637,3.11,1.31,19.31,63.8868,1.9,1.2,2367,燿華,7621487,7362478,3.52,1163790,619962,390132
2368,131712,1016929,1005598,1.13,5118082,2.01,2,16.92,58.0435,1.57,1.32,2368,金像,12465912,9383823,32.84,1207907,984161,-40428
2375,-18280,-12054,-62342,,3753888,-0.03,-0.17,11.6,68.6018,0.75,0.7,2375,智寶,280858,435027,-35.44,-169683,-62927,157348
2383,198098,258454,312638,-17.33,2383918,1.11,1.55,12.5,54.3589,1.17,0.76,2383,台光電,2763649,2510403,10.09,60352,188388,240568
2392,411311,1757416,1890279,-7.03,4015818,4.38,4.83,40.47,54.3585,2.09,1.53,2392,正崴,29198110,30984628,-5.77,1939604,2123234,425534
2413,-14847,149852,53499,180.1,1332700,1.16,0.41,17.5,44.955,1.59,0.85,2413,環科,2961891,1993074,48.61,180871,79940,15869
2415,-6675,58751,22951,155.98,839924,0.76,0.3,15.72,55.5078,2.28,1.8,2415,錩新,805000,736990,9.23,55282,48213,14546
2420,79643,213527,293822,-27.33,1486700,1.47,2.02,13.92,63.8082,1.93,1.3,2420,新巨,2660332,2484220,7.09,299668,297965,-22133
2421,149270,264881,271110,-2.3,2288545,1.2,1.26,14.43,61.2054,1.7,0.98,2421,建準,4149836,4010142,3.48,115159,99743,145686
2428,45260,341676,186790,82.92,1170078,2.94,1.7,17.43,74.0651,1.83,1.2,2428,興勤,1255386,1129864,11.11,171437,201767,225495
2429,-115341,-78510,-179035,,1880000,-0.48,-3.16,0.68,12.8674,0.62,0.37,2429,永兆,614664,737204,-16.62,-30229,-63694,-48281
2431,8399,-39044,810,,1062648,-0.38,0.01,14.69,83.114,3.27,0.79,2431,聯昌,524604,941317,-44.27,-51103,-3272,13148
2437,51935,189367,27743,582.58,603350,3.14,0.18,37.87,85.4898,2.91,1.54,2437,旺詮,751861,491151,53.08,104606,-15608,120215
2440,-51898,137741,-47750,,1678771,0.49,-0.16,10.9,52.4446,1.34,0.86,2440,太空梭,2694883,2227927,20.96,118267,33120,-1320
2452,293803,531473,379739,39.96,1828420,2.92,2.11,17.66,84.3161,2.07,1.2,2452,乾坤,1239293,1458485,-15.03,137300,175205,458767
2456,33751,191346,198453,-3.58,1470387,1.32,1.45,13.82,50.744,1.98,1.4,2456,奇力新,1273431,1163037,9.49,182713,175019,29596
2457,-55970,499018,372689,33.9,3488286,1.44,1.1,16.24,59.4601,1.52,0.93,2457,飛宏,9641683,7144708,34.95,468069,482659,101139
2460,88317,352369,367026,-3.99,1423150,2.6,2.82,16.05,59.2928,2.34,1.64,2460,建通,2553271,2337440,9.23,346177,386906,113049
2462,42242,97260,76109,27.79,674735,1.49,1.19,14.92,58.2671,1.69,1.65,2462,良得電,1707898,1422159,20.09,91202,52738,36830
2467,78938,188772,236402,-20.15,1350871,1.41,1.95,15.08,65.1857,1.64,1.02,2467,志聖,1634879,1529043,6.92,14595,178360,182619
2472,-22315,35069,22786,53.91,1489340,0.24,0.15,15.18,70.3255,1.83,1.56,2472,立隆電,2216308,1954950,13.37,42018,54842,10831
2476,328402,481489,405132,18.85,2060533,2.34,2,17.56,74.8801,1.09,0.76,2476,鉅祥,1411043,1228595,14.85,235414,164905,350516
2478,186277,167050,220199,-24.14,1800000,1.06,1.39,22.46,80.0623,2,1.34,2478,大毅,1005490,976491,2.97,16135,75507,206747
2483,6657,133968,155378,-13.78,1168048,1.15,1.35,20.05,81.7412,2.3,1.18,2483,百容,1041746,1014434,2.69,142038,194840,29637
2484,20238,214482,175363,22.31,1342651,1.69,1.52,20.62,79.3026,2.54,1.41,2484,希華,1093224,1043267,4.79,159055,184535,86510
2492,708742,1235945,1208403,2.28,5954807,2.1,2.07,27.51,66.6287,1.1,0.6,2492,華新科,7412114,6151759,20.49,839606,541092,456339
2493,39838,104913,111896,-6.24,1218149,0.86,0.92,15.42,66.3486,2.41,1.47,2493,揚博,1907290,1915033,-0.4,106521,121374,8121
3003,63950,178228,216971,-17.86,1133637,1.58,2.14,16.81,69.1089,2.02,1.02,3003,健和興,1361088,1204651,12.99,105013,223313,129012
3011,49324,-1849,53945,,1191662,-0.02,0.45,13.78,79.1513,2.57,2.06,3011,今皓,845148,856191,-1.29,12566,22631,-20993
3015,130665,583635,356121,63.89,1900020,3.32,2.12,21.43,44.6183,1.32,0.98,3015,全漢,9998554,7546759,32.49,509055,269567,192643
3023,314583,488488,511359,-4.47,1765637,2.77,2.92,18.53,61.3416,1.51,1.08,3023,信邦,2816275,2952561,-4.62,276611,299897,292899
3026,-41135,985589,855127,15.26,2694660,3.74,3.58,26.99,65.3111,1.97,1.36,3026,禾伸堂,9791701,8888972,10.16,1210253,1106148,14916
3032,89493,159941,106222,50.57,962110,1.66,1.11,15.66,64.3343,1.07,1,3032,偉訓,1730325,1814913,-4.66,20289,30007,147166
3037,527596,3990146,3295424,21.08,10570989,3.78,3.15,25.17,59.8205,1.13,0.8,3037,欣興,27310825,19940370,36.96,3617782,3283029,1235767
3042,70352,759582,550390,38.01,2402434,3.29,2.43,20.15,68.5655,2.76,2.11,3042,晶技,4190448,3415861,22.68,743098,561241,98943
3044,2080385,2824589,2203688,28.18,4297002,6.57,5.23,28.1,66.9744,1.41,1.15,3044,健鼎,7723847,7879961,-1.98,532338,401880,2746360
3058,94681,110816,96729,14.56,1142485,1.16,1.06,15.03,63.0772,1.4,1.26,3058,立德,3279342,2774489,18.2,40501,4082,79181
3501,94729,277693,387461,-28.33,921234,3.38,4.77,36.74,92.0415,9.6,8.22,3501,維熹科技,2894123,2573132,12.47,471558,439051,-76540
5469,597245,846129,645714,31.04,3313520,2.55,1.95,24.36,82.5669,0.95,0.64,5469,瀚宇博德,2060734,3040606,-32.23,-21611,51099,816458
6115,293877,476358,467139,1.97,1250258,3.84,3.98,22.12,61.1355,1.93,1.55,6115,鎰勝,4132106,3157632,30.86,318635,243472,262723
6133,138771,158755,184661,-14.03,1080083,1.58,2.06,16.09,85.1553,3.28,2.01,6133,金橋,967269,996537,-2.94,109517,110105,69741
6141,173491,495889,313605,58.13,1476116,3.41,2.29,18.87,73.8764,1.38,0.75,6141,柏承,849757,1211100,-29.84,160450,223674,375924
6155,36255,176705,153063,15.45,748976,2.47,2.24,19.73,80.7635,2.58,1.4,6155,鈞寶,548702,460137,19.25,177930,142962,42003
6165,-9815,-41736,-12720,,923175,-0.45,-0.14,13.69,43.3895,1.45,1.01,6165,捷泰,658368,651067,1.12,-8102,26007,-42183
6269,-11665,28745,-59843,,1193121,0.24,-0.51,11.32,57.4244,2.72,1.69,6269,台郡,1098557,1380865,-20.44,-5210,-50408,27986
6282,-570348,462511,-339636,,4811218,0.98,-0.71,12.57,58.1238,1.61,0.83,6282,康舒,9586889,9157136,4.69,510764,225736,-15317
8046,769047,5832542,7970639,-26.82,6171634,9.5,13.55,60.03,86.3076,4.84,2.21,8046,南電,27037084,26859191,0.66,5272491,8142493,1564926
8249,112599,371069,381596,-2.76,1266820,2.96,3.11,23.17,64.7622,1.88,1.23,8249,菱光,4285354,4255797,0.69,184235,296387,231951
29,1968922,15503127,9176293,68.95,54561108,3.05,1.81,20.7915412734061,51.8361426925943,1.4133344231145,0.80975896920253,29,電子通路類,288409612,250199117,15.27,11236635,8259017,6623656
1435,44359,18848,22917,-17.76,1397801,0.17,0.21,5.59,51.6506,20.69,12.75,1435,中福,28929,70981,-59.24,-1976,-19464,28709
2347,1036107,3182828,1922074,65.59,10840000,2.97,1.81,23.88,58.4636,1.1,0.66,2347,聯強,38036217,39722521,-4.25,809106,1027161,2384033
2348,33784,139255,-18387,,1087052,1.28,-0.27,12.22,56.72,0.47,0.45,2348,力廣,1178954,820237,43.73,-23380,-30093,193247
2359,754074,1362890,974356,39.88,3877244,3.62,2.59,14.71,65.8482,1.7,0.52,2359,所羅門,4645151,3677334,26.32,191838,89391,1423580
2403,-251768,629106,258618,143.26,2982969,2.36,1,21.82,41.7825,1.22,0.46,2403,友尚,39164120,31268361,25.25,1043073,592016,-248961
2414,27236,171675,168668,1.78,2121805,0.84,0.85,13.42,51.3501,1.64,1.12,2414,精技,10052183,9685920,3.78,187797,158744,6484
2430,-865447,1602060,-32306,,2466343,6.56,-0.13,21.18,35.6487,1.1,0.4,2430,燦坤,24728290,22165166,11.56,994959,767427,793815
2459,470113,315539,561059,-43.76,1531956,2.09,3.67,23.55,66.6178,1.16,1.07,2459,敦吉,4173119,4343946,-3.93,72833,137427,300703
3010,654304,1130449,1155056,-2.13,2196355,5.18,5.26,27.48,51.966,1.35,0.97,3010,華立,12014104,10072826,19.27,902401,755319,514161
3020,-226902,452108,-304520,,1315247,3.49,-2.35,15.73,25.2012,1.25,0.95,3020,奇普仕,22266570,17132962,29.96,539905,-224886,66182
3028,8975,363618,357311,1.77,2133181,1.74,1.86,18.6,41.4816,1.68,1.21,3028,增你強,14496655,15120341,-4.12,484098,456336,-659
3033,102593,396152,412830,-4.04,2312375,1.82,2.25,15.21,51.1241,1.76,1.23,3033,威健,11886415,11150573,6.6,381955,394414,97155
3036,23084,722687,452740,59.63,1827707,4.16,2.68,25.48,31.9286,1.57,0.67,3036,文曄,25959970,21707772,19.59,667125,514926,168294
3040,74311,239272,65730,264.02,1217399,1.99,0.54,19.85,94.5471,5.34,3.01,3040,遠見,269133,376800,-28.57,2981,-3086,242912
3048,-121839,260078,91508,184.21,1611000,1.61,0.57,13.55,28.7189,1.79,1.22,3048,益登,20136136,13509843,49.05,309837,243202,42111
3055,175093,656225,479014,36.99,1942966,3.4,2.53,21.18,61.1683,1.88,1.5,3055,蔚華科,5421035,4669067,16.11,484660,374000,316529
3315,12320,359096,251114,43,682343,5.26,4.14,24.98,40.8425,1.58,1.04,3315,宣昶,6600662,5054623,30.59,341905,315593,135257
3702,-1434,1881888,1093123,72.16,7163827,2.78,1.52,19.08,97.2771,0.68,0.23,3702,大聯大,2009283,1139088,76.39,1926232,1094582,-11572
5434,6539,486918,387090,25.79,1336299,3.64,2.9,26.15,46.7036,1.32,0.67,5434,崇越,9541587,5794550,64.66,553074,479314,64743
6119,16962,122391,133865,-8.57,1531153,1.12,1.62,13.33,47.8787,2.11,1.56,6119,大傳,6008724,5477714,9.69,179593,173498,-11015
6189,-45460,520180,307239,69.31,1682813,3.38,2.2,17.83,44.2503,1.78,1.04,6189,豐藝,17889981,17076049,4.77,589215,447699,75733
6281,41918,489864,437194,12.05,1303273,3.76,3.39,18.58,59.0071,2.22,0.42,6281,全國電,11902394,10162443,17.12,599404,515497,42215
30,122927,1843193,1731292,6.46,11335260,1.69,1.59,17.7245378850156,69.251546216165,3.13671889344929,1.58892161720922,30,資訊服務類,14727228,15053786,-2.17,1842198,1867284,235189
2427,-135812,-181039,13632,,2218235,-0.82,0.06,11.73,47.808,2.53,0.33,2427,三商電,1106021,1906518,-41.99,-63727,152716,-122639
2447,36134,212365,240921,-11.85,1331189,1.69,1.95,15.35,70.4779,2.45,1.25,2447,鼎新,1534569,1851606,-17.12,187698,232270,50580
2453,34080,5368,-81027,,1000000,0.05,-0.81,14.82,71.4005,2.55,1.65,2453,凌群,1381337,1049656,31.6,-9751,-114929,15165
2468,-2445,156548,72844,114.91,732302,2.14,0.99,15.21,70.5954,2.66,2.2,2468,華經,1277083,1438717,-11.23,70964,98552,111712
2471,12407,-25025,-3144,,512539,-0.51,-0.06,15.37,74.4924,4.68,2.68,2471,資通,449302,389279,15.42,-20247,-15233,-3926
2480,26554,255206,251857,1.33,2215840,1.15,1.14,15.99,77.6052,3.48,2.54,2480,敦陽科,2941724,3405960,-13.63,263167,283334,44225
3021,-13754,-30888,-65893,,532594,-0.6,-2.69,5.51,35.0261,1.88,1.16,3021,衛道,426955,125438,240.37,-31746,-52592,-1849
3029,-1553,17639,1154,+++++,903515,0.2,0.01,14.09,71.3136,2.61,1.83,3029,零壹,2153416,1870818,15.11,8454,2084,9856
3130,20398,180249,234067,-22.99,337500,5.34,7.07,28.64,80.108,3.76,3.61,3130,一零四,813343,769593,5.68,233636,259591,-19593
3356,21523,504233,389693,29.39,481252,10.48,8.1,23.91,85.381,10.01,8.86,3356,奇偶,1044212,840654,24.21,511175,406869,31574
5203,125395,748537,677188,10.54,1070294,7.01,6.39,39.19,79.365,3.98,1.11,5203,訊連,1599266,1405547,13.78,692575,614622,120084
31,33272317,74561892,50568366,47.45,189906904,4.44,3.01,32.1834006192551,56.0880226619463,1.3219958766896,0.851355046336048,31,其他電子類,1066625994,834582027,27.8,35727216,27748664,50099088
2312,474245,998683,1206803,-17.25,14266920,0.72,0.87,16.81,85.7135,1.43,1.37,2312,金寶,14204130,14222749,-0.13,776098,812130,275150
2317,27021647,51134077,39288738,30.15,62907665,8.13,6.25,52.39,53.0206,1.32,0.83,2317,鴻海,821466350,618452812,32.83,25166713,20731421,34340182
2350,688000,1343219,937805,43.23,10301375,1.38,1.19,14.99,61.1407,1.25,0.87,2350,環電,25877179,27631249,-6.35,217941,359567,1347822
2354,4306837,6436919,4372502,47.21,7589554,8.48,5.76,65.46,70.3535,1.01,0.87,2354,鴻準,68741275,30214231,127.51,2624044,583745,4534052
2360,91532,1206533,798170,51.16,3027134,4.12,2.72,20.31,74.1323,1.75,1.07,2360,致茂,3157275,2442372,29.27,1161748,809621,243193
2371,-2578385,3512323,-3639778,,44708072,0.8,-0.88,10.63,48.3305,0.98,0.62,2371,大同,30615702,25128898,21.83,-1214562,-1049919,4763488
2373,407291,410810,546849,-24.88,3244867,1.37,1.83,15.94,72.2668,1.24,0.73,2373,震旦行,2316050,4438836,-47.82,232711,246047,251476
2390,-915,50015,42425,17.89,2285033,0.22,0.17,12.9,89.6913,1.73,1.51,2390,云辰,831161,826740,0.53,14415,40240,34390
2404,85583,696575,426311,63.4,2510724,2.78,1.7,17.97,52.5291,1.77,0.88,2404,漢唐,6659175,5584125,19.25,726325,468249,149750
2411,325010,853541,714382,19.48,4522553,2.02,1.67,13.01,63.7186,0.8,0.53,2411,飛瑞,3134916,3203665,-2.15,341831,451170,664521
2423,35186,175228,155114,12.97,944529,1.86,1.66,14.03,63.7075,1.39,0.64,2423,固緯,1018834,954457,6.74,194024,149607,20504
2433,202474,219648,226763,-3.14,1491072,1.54,1.6,16.71,61.7173,1.77,0.77,2433,互盛電,1016617,1013966,0.26,85007,60069,164881
2461,153948,272318,210036,29.65,1371794,2.06,1.61,17.62,71.0593,1.22,0.92,2461,光群雷,726060,577059,25.82,97036,45476,205002
2464,48127,524043,437242,19.85,1559431,3.4,2.88,16.71,60.8333,2.18,0.59,2464,盟立,3298392,3377002,-2.33,538243,480090,54740
2477,159162,578562,212651,172.07,2577918,2.24,0.82,15.25,71.0334,2.23,1.63,2477,美隆電,4595160,2760865,66.44,445204,47466,182545
2482,2986,101676,54239,87.46,623170,1.63,1,14.72,73.8446,2.79,1.02,2482,連宇,758254,681299,11.3,98155,75396,21845
2488,112180,156625,105731,48.14,1027194,1.52,1.03,16.02,70.6983,3.01,2.07,2488,漢平,1398924,1224911,14.21,81594,13128,127313
2495,-201848,1173961,796870,47.32,2597935,4.57,3.45,17.23,86.0459,9.99,5.37,2495,普安,2455099,2424804,1.25,1125480,956174,33350
2497,-66241,47781,-38776,,957780,0.5,-0.4,11.32,68.3287,1.4,0.64,2497,怡利電,722506,502234,43.86,52443,6609,3865
3004,-59529,-86358,-71191,,1638816,-0.53,-0.43,0.32,3.3195,0.37,0.11,3004,宏達科,543689,506438,7.36,18252,-8921,-91055
3018,-77688,306,-58424,,3298690,(<<<<<),-0.9,1.07,45.0702,1.55,1.21,3018,同開,658256,1862798,-64.66,13102,22285,-12796
3030,7125,687106,532825,28.96,1538000,4.47,3.46,17.36,72.4412,2.48,1.77,3030,德律,1947160,1540784,26.37,750748,558135,-29016
3043,23150,200051,201443,-0.69,1711775,1.27,1.24,20.2,81.8491,4.44,2.21,3043,科風,2350623,2023716,16.15,246714,207464,6481
3052,-46629,68566,8376,718.6,1793422,0.46,0.06,8.14,42.7917,1.39,0.14,3052,夆典,854806,1053820,-18.89,-22553,57522,72811
3367,1740427,2375580,1587979,49.6,4617000,5.15,3.44,26.64,48.2753,1.25,1.06,3367,英華達,50247888,64669909,-22.3,802710,153803,2142243
3450,11345,155080,145046,6.92,1079503,1.44,1.4,14.95,87.517,3.65,2.65,3450,聯鈞,883708,1166985,-24.27,163043,173141,33406
6139,160398,477097,517290,-7.77,2242125,2.66,2.97,32.82,68.0135,2.43,1.75,6139,亞翔,4449890,2842140,56.57,327525,496746,270690
6192,28710,321013,236735,35.6,800286,4.01,2.96,22.49,52.6675,1.74,1.2,6192,巨路,3040105,3172702,-4.18,402479,276693,14282
6196,58985,171582,271203,-36.73,1468994,1.17,1.85,24.19,41.5634,1.66,1,6196,帆宣,5998576,7277841,-17.58,138408,283922,59265
6197,159204,299332,343007,-12.73,1203573,2.49,3.04,17.24,60.8132,0.86,0.79,6197,佳必琪,2658234,2802620,-5.15,122338,241588,214708
