stock,90年1-9月,稅後純益,90年1-9月,增減,期末股本,稅後純益,90年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-9月,增減,營業利益,90年1-9月,營業外
2705,-24860,-175106,-93598,,2646000,-0.66,-0.35,17.8177,61.6588,0.59,0.2,2705,六福,1734985,1874641,-7.45,-176084,-99803,-5752
2706,72602,111427,156081,-28.61,1420788,0.78,1.23,22.3939,75.8234,5.83,5.78,2706,第一店,191812,193403,-0.82,132922,130947,8305
2707,30316,480855,502537,-4.31,2156250,2.23,1.17,10.5723,44.9473,1.03,1.01,2707,晶華,1651400,1787265,-7.6,631998,619321,6424
28,-4933194,-79706375,14685971,,1020367006.87,-0.7811539814924161,0.31,13.2496120827409,13.1002001931231,2.79145360529058,2.72853872290364,28,金融保險類,478675227,512060000,-6.519699449283286,-55726790,22169582,-39948995
2801,-1259544,-24409344,1445295,,36094756,-6.76,0.41,14.4123,4.4425,1.75,1.7,2801,彰銀,36764270,47795304,-23.08,-31292169,3185177,-945850
2802,-1177609,-26422928,2739741,,38216000,-6.91,0.72,14.5485,4.3311,2.67,2.65,2802,一銀,40081379,55779337,-28.14,755564,4121487,-34903381
2806,41104,2778458,4912106,-43.44,37261000,0.75,1.35,16.4275,6.6983,1.75,1.74,2806,中銀,28018116,41281180,-32.13,2646780,5247835,196388
2807,152987,636070,5236,+++++,12901110,0.49,<<<<<,13.5464,5.6256,8.76,8.39,2807,竹商銀,11704634,13110515,-10.72,519006,-125802,162591
2808,172433,1713407,1863473,-8.05,19136871,0.9,1.03,15.678,9.0324,9.87,9.81,2808,北商銀,10835588,14747205,-26.52,1784773,2077481,379384
2809,56088,189357,168895,12.12,7243343,0.26,0.23,11.7231,6.6561,8.23,8.15,2809,南企,4708303,5961952,-21.03,131319,141547,106140
2811,44561,-3285841,-986993,,3900000,-8.43,-1.48,1.5523,1.4777,10.92,10.74,2811,東企,1553597,1749132,-11.18,-3229589,-1031554,-56252
2812,18963,-4242733,319215,,15380144,-2.76,0.21,8.2703,5.7823,12.86,12.86,2812,中商銀,8316476,9602296,-13.39,-4492668,420252,15935
2816,78458,140395,125958,11.46,4438955,0.32,0.31,11.5581,51.7983,3.71,3.3,2816,友聯,7223258,8549214,-15.51,182718,84922,15825
2819,37913,53433,118561,-54.93,4368977,0.12,0.27,14.7041,39.6188,2.52,2.49,2819,中產,7625384,8738994,-12.74,69204,163422,49460
2820,47780,2543824,-6523553,,16787000,1.52,-3.89,9.709,62.0081,1.05,1.02,2820,華票,2475969,4547640,-45.55,1282967,-6194992,1339879
2822,-173251,-8605310,430797,,12474000,-6.9,0.35,13.391,3.3094,3.88,3.42,2822,農銀,15165600,22036770,-31.18,-7963051,912117,-60339
2823,123848,74406,-599666,,6594861,0.11,-0.95,10.6762,6.3417,31.85,31.44,2823,中壽,24802823,15563467,59.37,75126,-721461,5409
2825,12356,-171765,173763,,3533170,-0.49,0.52,11.9833,45.9434,5.74,5.73,2825,中央保,6781195,7412232,-8.51,-182623,170476,7118
2826,-163096,-10287215,4631201,,37716644,-2.73,1.23,13.923,7.9558,2.88,2.81,2826,世華銀,25719751,31999024,-19.62,-13553014,5769797,-385806
2827,-213978,-1757186,-646531,,16076305,-1.09,-0.4,5.1526,8.5384,3.38,3.17,2827,中聯,2927745,4671509,-37.33,-1328527,-530984,14176
2828,13364,1351197,-3167837,,16043332,0.84,-1.97,10.2997,8.6646,3.99,3.97,2828,萬通銀,7929318,9499453,-16.53,1502037,-4086763,66023
2830,-598898,3246976,2786033,16.54,22306729,1.46,1.25,20.9122,7.3146,5.73,5.72,2830,台北銀,23640882,25848178,-8.54,4687211,3989077,-588110
2831,16120,578179,690397,-16.25,15171392,0.38,0.46,10.7377,7.7721,2.4,2.39,2831,中華銀,8346052,10404204,-19.78,1014582,860348,-339554
2832,-72490,50374,96930,-48.03,2660328,0.19,0.4,12.5438,30.5378,2.44,2.44,2832,台灣保,6682287,6026961,10.87,90384,237801,-48322
2833,-55548,673795,687526,-2,3510569,1.92,2.13,16.5685,5.6625,3.5,3.4,2833,台壽,32907494,22987899,43.15,683961,741228,10023
2834,-925792,-703588,251096,,31809070,-0.22,0.08,12.3588,4.2871,3.24,3.23,2834,臺企銀,28279743,38341499,-26.24,942455,962857,-874760
2836,27235,406417,630300,-35.52,4576580,0.89,1.4,22.1455,5.7022,1.5,1.49,2836,高雄銀,6923144,9223002,-24.94,576166,837494,-20818
2837,-212634,1450881,675070,114.92,14009277,1.04,0.48,10.58,7.1285,6.72,6.7,2837,萬泰銀,11374633,10432474,9.03,2087247,1041099,-179618
2838,27113,495448,608418,-18.57,14889264,0.33,0.41,11.4157,9.7336,4.57,4.45,2838,聯邦銀,8201585,10662820,-23.08,690571,866881,-62396
2841,-65837,-687691,155534,,3000000,-2.29,0.52,2.8679,1.5748,1.48,1.46,2841,台開,1340806,3032189,-55.78,-618579,222802,-27215
2845,41143,500101,795393,-37.13,15248154,0.33,0.52,11.2871,8.8354,2.14,2.14,2845,遠東銀,8342938,9536018,-12.51,466767,759975,42008
2847,-209295,-4124448,457164,,16192549,-2.55,0.28,8.3855,6.9932,3.29,3.27,2847,大眾銀,8228213,10441441,-21.2,-807270,794532,-3298626
2848,5590,53129,78925,-32.68,1836936,0.29,0.43,11.1523,31.2148,9.81,9.76,2848,華南保,6016973,5886714,2.21,86558,95262,-14527
2849,-31328,401719,482111,-16.67,14093384,0.28,0.34,11.343,8.5518,3.8,3.78,2849,安泰銀,7816451,9666521,-19.14,584366,567951,-40518
2850,38030,-162551,142870,,2122753,-0.77,0.71,11.2785,23.8078,6.57,6.55,2850,新光產,10851507,10205522,6.33,-101004,176883,2936
2851,-2020,235362,222604,5.73,3000000,0.78,0.74,12.0037,22.5756,14.47,14.11,2851,中再保,8372244,8091055,3.48,311022,332642,-89
2852,3834,79104,43555,81.62,2000000,0.4,0.26,10.4498,26.8677,2.97,2.97,2852,第一保,6106809,7606496,-19.72,127052,79793,-548
2854,181129,544148,227123,139.58295725223778,11060000,0.53,0.21,14.61,42.48,1.4,1.4,2854,寶來證,5045447,3812207,32.349764847501724,,,77132
2855,-924022,535936,127741,319.54893104015156,11279757.87,0.46,0.10,13.69,38.39,1.41,1.41,2855,統一證,4228172,3492171,21.075743427226215,,,186017
2856,12099,496042,517520,-4.150177770907405,11568820,0.41,0.42,13.59,43.94,1.55,1.55,2856,元富證,3542198,3317405,6.776169928000952,,,169577
2880,,-29039314,,,44785433,-6.48,,12.4659,99.9912,408.45,408.37,2880,華南金,0,,,-29039370,,56
2881,,8672453,,,56121476,1.55,,17.9484,86.7147,93.21,92.96,2881,富邦金,9125587,,,8830711,,-162598
2882,,6461877,,,60958728,1.06,,13.3117,76.4799,90.94,90.92,2882,國泰金,7040144,,,6484632,,-217502
2883,,6870291,,,100702120,0.68,,12.5485,81.5448,0.04,0.04,2883,開發金,7657709,,,7366834,,-496543
2884,,1924808,,,24700000,0.78,,10.9898,94.862,0.02,0.02,2884,玉山金,1948891,,,1928095,,-3287
2885,,1097513,,,29398294,0.37,,11.9039,95.9794,0.81,0.81,2885,復華金,1155413,,,1103190,,-4332
2886,,3559830,,,56694408,0.63,,17.6308,99.9011,10.75,10.74,2886,交銀金,3616615,,,3545976,,2748
2887,,3130830,,,27000000,1.16,,12.8487,92.0029,173.92,173.92,2887,台新金,3234701,,,3097957,,-1795
2888,,-22287234,,,24270154,-9.18,,5.0866,76.44,0.58,0.58,2888,新光金,0,,,-22281474,,-3320
2889,,548930,,,21198825,0.26,,11.5159,99.9914,97.92,97.34,2889,國票金,591155,,,549270,,-3320
2890,,1033663,,,37481270,0.28,,11.798,84.4767,102.28,102.24,2890,建華金,1288709,,,1035484,,-48934
2891,,3952420,,,48554268,0.81,,15.757,84.2601,50.47,50.45,2891,中信金,4135319,,,3922563,,-9460
29,2900027,1273977,4895902,-73.98,49793384,0.26,1.03,10.8214406556502,48.1029712679553,0.691681615412622,0.487786128626785,29,貿易百貨類,97213828,90730969,7.15,3244563,2796284,-1106972
2901,7647,8039,13830,-41.87,730433,0.11,0.19,10.7123,80.4516,4.01,3.87,2901,欣欣,535541,626990,-14.59,5906,11127,5441
2902,-77783,-189742,-256977,,2407029,-0.79,-1.07,3.529,30.4851,0.18,0.04,2902,中信,728400,329839,120.84,-107762,-183188,-81980
2903,-542821,-556627,-301723,,10001438,-0.56,-0.3,14.1058,49.0401,0.38,0.27,2903,遠百,11826773,11526291,2.61,34838,297856,-583895
2904,-300176,-44935,-349451,,1230000,-0.37,-2.84,6.9357,40.0415,0.48,0.29,2904,匯僑,256498,787663,-67.44,24449,-119312,-68990
2905,2810170,90302,2792511,-96.77,5507581,0.16,6.01,11.6412,58.4178,1.2,0.69,2905,三商行,6180824,6499143,-4.9,93343,42322,-25583
2906,-4678,308731,315877,-2.26,3809607,0.81,0.78,11.2995,53.3239,1.9,1.78,2906,高林,7593391,7383082,2.85,456431,395050,-54136
2908,169390,607466,512915,18.43,3478921,1.75,1.79,14.2557,64.9504,1.96,1.7,2908,特力,11099620,9924634,11.84,418334,464525,320132
2910,-23409,152672,203455,-24.96,2087250,0.73,0.97,6.0701,35.2909,0.98,0.74,2910,統領,1701814,1827185,-6.86,216909,266841,-20198
2911,82435,-71261,51119,,1139612,-0.63,0.47,13.4417,53.8086,0.73,0.18,2911,麗嬰房,1311127,1431663,-8.42,-10360,-39086,-56115
2912,122364,1673903,1412317,18.52,7720319,2.17,2.04,13.9983,52.009,0.64,0.33,2912,統一超,54336377,48505400,12.02,2162906,1744873,112492
2913,656888,-704571,502029,,11681194,-0.6,0.43,6.8566,34.1404,0.12,0.08,2913,農林,1643463,1889079,-13,-50431,-84724,-654140
98,-854908,-1735840,-1390868,,14348892,-1.21,-0.97,7.9068139895401,33.8287138623666,0.799106600346489,0.265227110932615,98,綜合企業類,6723079,6037323,11.36,-780482,-676852,-1015936
9801,-854908,-1735840,-1390868,,14348892,-1.21,-0.97,7.9068,33.8287,0.8,0.27,9801,力霸,6723079,6037323,11.36,-780482,-676852,-1015936
99,2660497,9023334,8304947,8.65,106127295,0.85,0.82,12.9187053151595,57.6395857241532,1.12755308503391,0.803809228419672,99,其他類,99810282,92999867,7.32,8453506,7293768,2636063
9902,-109565,-177233,-142037,,1634160,-1.08,-0.57,7.3791,40.9687,0.75,0.03,9902,台火,172450,352265,-51.05,-34362,-32937,-142871
9904,1919001,3368114,2300143,46.43,16325822,2.06,1.7,15.9204,73.747,1.19,1.12,9904,寶成,7605240,7644747,-0.52,479338,421142,2943776
9905,46080,282428,138201,104.36,3027000,0.93,0.45,15.1195,90.2557,6.21,4.99,9905,大華,1536381,1279078,20.12,245973,140625,130319
9906,-230558,-147634,-293215,,2908385,-0.51,-1.01,3.4692,33.429,0.55,0.15,9906,興達,1014962,1132789,-10.4,-19006,-75388,-128628
9907,-891067,11123,-257629,,15347009,<<<<<,-0.17,10.6715,47.08,0.61,0.37,9907,統一實,10199172,9750232,4.6,696867,703479,-619754
9908,192492,165965,147147,12.79,5398000,0.31,0.27,11.6357,59.5806,0.61,0.35,9908,大台北,1861750,1942999,-4.18,-10155,-23345,199120
9910,299858,722271,612491,17.92,3836554,1.88,1.76,14.7049,71.9984,1.28,1.05,9910,豐泰,6682404,5993043,11.5,302659,403369,416097
9911,-198188,-98887,-142777,,2078886,-0.48,-0.76,15.275,55.9072,0.65,0.49,9911,櫻花,1084178,1056028,2.67,-57737,7704,-8599
9912,-15396,-27090,-60348,,1512000,-0.18,-0.4,8.6503,52.6154,1.35,0.95,9912,偉聯,2148112,1159875,85.2,8371,-51006,-38220
9914,-163410,103923,-186411,,2118663,0.49,-0.88,15.2743,61.5095,1.15,0.59,9914,美利達,2337434,2253013,3.75,120148,-70219,28634
9915,-28194,570129,358917,58.85,1826196,3.12,2.5,14.5431,87.3487,5.16,4.74,9915,億豐,5366953,3869401,38.7,850203,545606,-23749
9917,1425147,668637,1986958,-66.35,4219018,1.58,4.77,16.4676,75.8415,1.06,0.95,9917,中保,3175872,3130928,1.44,768248,743079,89007
9918,21819,92418,123205,-24.99,1612212,0.57,0.76,12.6343,72.8204,5.91,5.82,9918,欣天然,987020,997397,-1.04,159526,140418,-22421
9919,-32919,112394,77447,45.12,1760500,0.64,0.47,12.8656,63.2133,1.53,0.89,9919,康那香,1708161,1722640,-0.84,181530,140930,-28644
9921,539436,667212,514574,29.66,2801836,2.38,1.97,17.7507,72.9525,1.53,1.06,9921,巨大,4207151,3844387,9.44,159064,-14007,528746
9922,-228930,-207678,-361834,,2873949,-0.72,-1.26,3.012,28.115,1.25,0.61,9922,優美,1305830,1729590,-24.5,-107153,-134575,-99142
9923,-7991,-287676,-38235,,993432,-2.9,-0.38,5.7409,13.4948,0.91,0.26,9923,鼎營,1222729,2866606,-57.35,-130202,-16438,-151710
9924,180036,250427,399495,-37.31,1701682,1.47,2.46,13.5875,74.8305,1.94,1.16,9924,福興,1923191,2145525,-10.36,223724,299013,83382
9925,-32287,212922,310060,-31.33,3547966,0.6,1,11.6719,66.5286,0.58,0.45,9925,新保,1887364,1910023,-1.19,447556,450347,-128634
9926,4259,44549,79812,-44.18,1197000,0.37,0.7,12.0282,60.0157,0.86,0.61,9926,新海,818637,914960,-10.53,67935,106653,-10386
9927,18964,186965,164970,13.33,1240014,1.51,1.47,12.8843,66.3128,1.49,0.92,9927,泰銘,1568002,1363732,14.98,247277,189600,960
9928,-108684,-591049,784,,3641879,-1.62,<<<<<,11.8098,43.0163,1.41,0.82,9928,中視,1896084,2280375,-16.85,-43913,111193,-565136
9929,-8818,-10580,95918,,1491704,-0.07,0.83,11.1468,45.094,0.54,0.37,9929,秋雨印刷,1092669,1284389,-14.93,51407,121575,-54727
9930,9960,169879,128350,32.36,1942918,0.87,0.66,12.2194,58.0941,1.13,1.05,9930,中聯資,1910291,1423739,34.17,225963,142782,-7144
9931,-12383,13072,32341,-59.58,946764,0.14,0.34,12.1008,48.0941,0.57,0.4,9931,欣高,387136,439340,-11.88,34103,56398,-12894
9933,48158,467481,501026,-6.7,5476000,0.85,0.91,13.0189,56.2903,1.44,0.76,9933,中鼎,8145622,7958563,2.35,494860,585496,91572
9934,35806,360540,297798,21.07,1052884,3.42,4.39,19.2169,79.1591,2.99,2.7,9934,成霖,2701156,2280857,18.43,368025,360581,71691
9935,-47009,90628,40260,125.11,812000,1.12,0.51,12.3907,38.0765,1.43,0.93,9935,慶豐富,2850316,1916512,48.72,148967,111411,-26593
9936,-81110,-127953,-128712,,1627320,-0.79,-0.79,17.2076,65.2636,0.99,0.3,9936,欣錩,3236644,2835567,14.14,-7898,-63152,-130521
9937,48562,402127,194277,106.99,2865141,1.4,0.73,12.0601,50.9916,0.44,0.36,9937,全國,8650856,6587825,31.32,469902,196090,75086
9938,77265,155931,113922,36.88,1062866,1.47,1.26,13.6769,64.5511,1.22,0.74,9938,百和,1290539,983918,31.16,158951,73246,48713
9939,-12761,311095,141541,119.79,1181395,2.63,1.43,18.1558,63.0688,1.76,1.22,9939,宏全,1432230,1120930,27.77,343397,189105,23974
9940,21858,249046,59803,316.44,825756,3.02,0.72,14.0532,68.4737,1.41,1.27,9940,信義,1618476,1137456,42.29,307532,59439,16374
9941,32354,420436,560771,-25.03,2255000,1.86,2.68,15.9598,22.714,1.21,1.12,9941,裕融,1819338,1736586,4.77,619147,719984,-902
9942,7161,117650,95608,23.05,513125,2.29,2.06,15.5376,71.8064,2.14,1.39,9942,茂順,761452,652707,16.66,135388,113376,25521
9943,-99710,380537,365467,4.12,1841470,2.07,1.98,13.1709,81.0338,1.11,0.59,9943,好樂迪,2764899,2874513,-3.81,507040,597233,-6296
9944,41261,101215,74859,35.21,630789,1.6,1.25,16.1095,56.8654,1.04,0.5,9944,新麗,439581,427332,2.87,40831,44961,70062
